ID_KAIROS	Productos_Clave	Productos_Descripcion	Presentaciones_Descripcion	ClavePresentacion	Concentracion	UnidadConcentracion	Especificacion	ViaAdministracion	Medio	CantidadEnvase	Dosis	CantidadUnidad	Laboratorios_Clave	Abreviatura	Laboratorios_Descripcion
7858	10039	ENTEREX	Tarro x 1Kg Frutilla	4	0				Tarro	0	0	1	4	ANDROMACO	Laboratorios Andrómaco S.A.
7859	10039	ENTEREX	Tarro x 1Kg Vainilla	3	0				Tarro	0	0	1	4	ANDROMACO	Laboratorios Andrómaco S.A.
7860	10039	ENTEREX	Tarro x 400g Frutilla	2	0				Tarro	0	0	400	4	ANDROMACO	Laboratorios Andrómaco S.A.
7861	10039	ENTEREX	Tarro x 400g Vainilla	1	0				Tarro	0	0	400	4	ANDROMACO	Laboratorios Andrómaco S.A.
7862	10040	ENTEREX HEPATIC	Sobres x 24 x 110g Sabor Vainilla	1	0				Sobres	24	0	110	4	ANDROMACO	Laboratorios Andrómaco S.A.
7863	10041	ENTEREX KARBS	Tarro x 450g	1	0				Tarro	0	0	450	4	ANDROMACO	Laboratorios Andrómaco S.A.
7864	10042	ENTEREX KIDZ	Lata x 237ml Vainilla	2	0				Lata	0	0	237	4	ANDROMACO	Laboratorios Andrómaco S.A.
7865	10042	ENTEREX KIDZ	Pack Lata x 6 x 237ml Vainilla	1	0				Lata	6	0	237	4	ANDROMACO	Laboratorios Andrómaco S.A.
7866	10043	ENTEREX RENAL	Lata x 237ml Sabor Vainilla	1	0				Lata	0	0	237	4	ANDROMACO	Laboratorios Andrómaco S.A.
7867	10044	GLUTAPAK - 10	Sachet x 10g	1	0				Sachet	0	0	10	4	ANDROMACO	Laboratorios Andrómaco S.A.
7868	10045	GLUTAPAK-R	Pack Sachet x 3 x 15g	1	0				Sachet	3	0	15	4	ANDROMACO	Laboratorios Andrómaco S.A.
7869	10045	GLUTAPAK-R	Sachet x 15g	2	0				Sachet	0	0	15	4	ANDROMACO	Laboratorios Andrómaco S.A.
7870	10046	INMUNEX PLUS	Sobres x 24 x 123g Vainilla	1	0				Sobres	24	0	123	4	ANDROMACO	Laboratorios Andrómaco S.A.
7871	10048	LUMIGAN RC	Oft. Fco. Got. Sol. x 3ml	1	0			Oft.	Sol.	0	0	3	3	ALLERGAN	Laboratorios Allergan Ltda.
7872	10052	CETAPHIL BARRA LIMPIADORA	Barra x 127g	1	0				Barra	0	0	127	104	GALDERMA	Galderma Chile Laboratorios Ltda.
7873	10053	CETAPHIL SHAMPOO	Shamp. x 200ml	1	0				Shamp.	0	0	200	104	GALDERMA	Galderma Chile Laboratorios Ltda.
7874	10054	CETAPHIL RESTORADERM LIMPIADOR CORPORAL	Env. x 296ml	1	0				Env.	0	0	296	104	GALDERMA	Galderma Chile Laboratorios Ltda.
7875	10055	CETAPHIL CREMA HIDRATANTE	Crema x 453g	1	0				Crema	0	0	453	104	GALDERMA	Galderma Chile Laboratorios Ltda.
7876	10056	CETAPHIL EMULSION HIDRATANTE	Emul. x 473ml	1	0				Emul.	0	0	473	104	GALDERMA	Galderma Chile Laboratorios Ltda.
7877	10057	CETAPHIL RESTORADERM HIDRATANTE CORPORAL	Env. x 296ml	1	0				Env.	0	0	296	104	GALDERMA	Galderma Chile Laboratorios Ltda.
7878	10058	CLOB-X SHAMPOO	Shamp. x 125ml	1	0				Shamp.	0	0	125	104	GALDERMA	Galderma Chile Laboratorios Ltda.
7879	10060	AFINITOR	10mg Comp. x 30	1	10	mg			Comp.	30	0	0	131	NOVARTIS	Lab. Novartis Chile S.A.
7880	10062	ANDEAN'S ACEITE DESMAQUILLANTE	Fco. x 60ml	1	0				Fco.	0	0	60	203	K2 HEALTH & WEL	K2 Health & Wellness - Ver RECALCINE
7881	10063	ANDEAN'S ACONDICIONADOR OLIVA AVOCADO	Fco. c/Tapa dosif. x 280ml	1	0				Fco.	0	0	280	203	K2 HEALTH & WEL	K2 Health & Wellness - Ver RECALCINE
7882	10064	ANDEAN'S MASCARILLA DE TRATAMIENTO CAPIL	Pote x 150ml	1	0				Pote	0	0	150	203	K2 HEALTH & WEL	K2 Health & Wellness - Ver RECALCINE
7883	10065	ANDEAN'S SHAMPOO OLIVA AVOCADO	Fco. c/Tapa dosif. x 280ml	1	0				Fco.	0	0	280	203	K2 HEALTH & WEL	K2 Health & Wellness - Ver RECALCINE
7884	10066	ANDEAN'S WINE-AGE FLUIDO DESMAQUILLANTE	Fco. x 200ml	1	0				Fco.	0	0	200	203	K2 HEALTH & WEL	K2 Health & Wellness - Ver RECALCINE
7885	10067	ANDEAN'S WINE-AGE LOCION TONICO ASTRINGE	Fco. x 200ml	1	0				Fco.	0	0	200	203	K2 HEALTH & WEL	K2 Health & Wellness - Ver RECALCINE
7886	10068	CELOFARM CAPSULAS	Caps. x 20	1	0				Caps.	20	0	0	64	RECALCINE	Laboratorios Recalcine S.A.
7887	10069	CELOFARM SUSPENSION	250mg /5ml Oral Polvo Susp. x 60ml	1	250	mg		Oral	Susp.	0	0	60	64	RECALCINE	Laboratorios Recalcine S.A.
7888	10070	DISBRONC	160mcg Inhal. x 120 Dosis	2	160	mcg		Inhal.		0	120	0	64	RECALCINE	Laboratorios Recalcine S.A.
7889	10070	DISBRONC	80mcg Inhal. x 120 Dosis	1	80	mcg		Inhal.		0	120	0	64	RECALCINE	Laboratorios Recalcine S.A.
7890	10071	INFLUMIX	20mcg Inhal. Aer. x 200 Dosis	1	20	mcg		Inhal.	Aer.	0	200	0	64	RECALCINE	Laboratorios Recalcine S.A.
7891	10073	CORENTEL	1.25mg Comp. Rec. x 30	3	1,25	mg			Comp.	30	0	0	58	PHARMA INVESTI	Pharma Investi de Chile S.A.
7892	10073	CORENTEL	10mg Comp. Rec. x 30	2	10	mg			Comp.	30	0	0	58	PHARMA INVESTI	Pharma Investi de Chile S.A.
7893	10073	CORENTEL	2.5mg Comp. Rec. x 30	4	2,5	mg			Comp.	30	0	0	58	PHARMA INVESTI	Pharma Investi de Chile S.A.
7894	10073	CORENTEL	5mg Comp. Rec. x 30	1	5	mg			Comp.	30	0	0	58	PHARMA INVESTI	Pharma Investi de Chile S.A.
7895	10074	CORENTEL H	10 /6.25mg Comp. Rec. x 30	3	10				Comp.	30	0	0	58	PHARMA INVESTI	Pharma Investi de Chile S.A.
7896	10074	CORENTEL H	2.5 /6.25mg Comp. Rec. x 30	2	2,5				Comp.	30	0	0	58	PHARMA INVESTI	Pharma Investi de Chile S.A.
7897	10074	CORENTEL H	5 /6.25mg Comp. Rec. x 30	1	5				Comp.	30	0	0	58	PHARMA INVESTI	Pharma Investi de Chile S.A.
7898	10075	AXASOL OVULOS VAGINALES	500mg Vag. Ov. x 2	1	500	mg		Vag.	Ov.	2	0	0	82	SILESIA	Laboratorios Silesia S.A.
7899	10076	RENIKAN	Sol. Gotas x 20ml	1	0				Gotas	0	0	20	69	ROEMMERS	Ver PHARMA INVESTI
7900	10092	VALAX D	160 /12.5mg Comp. Rec. x 35	1	160				Comp.	35	0	0	77	SAVAL	Laboratorio Saval S.A.
7901	10092	VALAX D	160 /25mg Comp. Rec. x 35	2	160				Comp.	35	0	0	77	SAVAL	Laboratorio Saval S.A.
7902	10092	VALAX D	80 /12,5mg Comp. rec. x 35	3	80				Comp.	35	0	0	77	SAVAL	Laboratorio Saval S.A.
7903	10093	ZIVAL	2.5mg Jbe. x 120ml	2	2,5	mg			Jbe.	0	0	120	77	SAVAL	Laboratorio Saval S.A.
7904	10093	ZIVAL	5mg Comp. x 40	3	5	mg			Comp.	40	0	0	77	SAVAL	Laboratorio Saval S.A.
7905	10093	ZIVAL	5mg Gotas x 20ml	1	5	mg			Gotas	0	0	20	77	SAVAL	Laboratorio Saval S.A.
7906	10094	ZOMEL	20mg Caps. x 35	1	20	mg			Caps.	35	0	0	77	SAVAL	Laboratorio Saval S.A.
7907	10094	ZOMEL	40mg Caps. x 35	2	40	mg			Caps.	35	0	0	77	SAVAL	Laboratorio Saval S.A.
7908	10097	PARA LOCION ACONDICIONADORA CON ENJUAGUE	Loc. c/Peine x 100ml	1	0				Loc.	0	0	100	158	ROYAL PHARMA	Royal Pharma (Línea de Alpes Chemie S.A.)
7909	10097	PARA LOCION ACONDICIONADORA CON ENJUAGUE	Loc. s/Peine x 100ml	2	0				Loc.	0	0	100	158	ROYAL PHARMA	Royal Pharma (Línea de Alpes Chemie S.A.)
7910	10107	STRESAM	50mg Caps. x 60	1	50	mg			Caps.	60	0	0	206	AXON PHARMA	Axon Pharma Farmacéutica Ltda.
7911	10108	LUBRIDERM INTENSE REPAIR	Env. x 200ml	1	0				Env.	0	0	200	205	JOHNSON&JOHNSON	Johnson & Johnson Personal Care Chile S.A.
7912	10108	LUBRIDERM INTENSE REPAIR	Env. x 400ml	2	0				Env.	0	0	400	205	JOHNSON&JOHNSON	Johnson & Johnson Personal Care Chile S.A.
7913	10109	LUBRIDERM RENOVACION CELULAR	Env. x 200ml	1	0				Env.	0	0	200	205	JOHNSON&JOHNSON	Johnson & Johnson Personal Care Chile S.A.
7914	10109	LUBRIDERM RENOVACION CELULAR	Env. x 400ml	2	0				Env.	0	0	400	205	JOHNSON&JOHNSON	Johnson & Johnson Personal Care Chile S.A.
7915	10110	FOLTENE TRATAMIENTO ANTICAIDA HOMBRE	Polvo Liq. x 1 Dosis única	1	0				Liq.	0	1	0	4	ANDROMACO	Laboratorios Andrómaco S.A.
7916	10111	KEPRODOL	100mg Comp. Rec. x 20	3	100	mg			Comp.	20	0	0	4	ANDROMACO	Laboratorios Andrómaco S.A.
7917	10111	KEPRODOL	2.5% Gel x 30g	4	2,5	%			Gel	0	0	30	4	ANDROMACO	Laboratorios Andrómaco S.A.
7918	10111	KEPRODOL	50mg Caps. x 10	1	50	mg			Caps.	10	0	0	4	ANDROMACO	Laboratorios Andrómaco S.A.
7919	10111	KEPRODOL	50mg Caps. x 20	2	50	mg			Caps.	20	0	0	4	ANDROMACO	Laboratorios Andrómaco S.A.
7920	10112	DRAMAMINE	50mg Comp. x 24	1	50	mg			Comp.	24	0	0	205	JOHNSON&JOHNSON	Johnson & Johnson Personal Care Chile S.A.
7921	10113	PAPINFLAM PLUS	Comp. x 20	1	0				Comp.	20	0	0	220	GARDEN HOUSE	Laboratorios Garden House Chile S.A.
7922	10114	ISDIN BONALFA	Pda. x 30g	1	0				Pda.	0	0	30	171	ISDIN	Isdin Chile Ltda.
7923	10115	ISDIN IRALFARIS	Champú x 200ml	4	0				Champú	0	0	200	171	ISDIN	Isdin Chile Ltda.
7924	10115	ISDIN IRALFARIS	Crema x 50ml Zonas específ.	2	0				Crema	0	0	50	171	ISDIN	Isdin Chile Ltda.
7925	10115	ISDIN IRALFARIS	Higiene Corporal x 500ml	3	0					0	0	500	171	ISDIN	Isdin Chile Ltda.
7926	10115	ISDIN IRALFARIS	Loc. Corporal x 250ml	1	0				Loc.	0	0	250	171	ISDIN	Isdin Chile Ltda.
7927	10117	ISDIN RX 20 LOCION ULTRAHIDRATANTE	Env. x 200ml	1	0				Env.	0	0	200	171	ISDIN	Isdin Chile Ltda.
7928	10118	ISDIN UREADIN ANTIARRUGAS CORRECTORA	FPS 15 Env. x 50ml	1	15		FPS		Env.	0	0	50	171	ISDIN	Isdin Chile Ltda.
7929	10119	ISDIN UREADIN CREMA HIDRATANTE	FPS 10 Env. x 50ml Piel seca	1	10		FPS		Env.	0	0	50	171	ISDIN	Isdin Chile Ltda.
7930	10120	ISDIN UREADIN RX 20 CREMA ULTRAHIDRAT.	Env. x 100ml	1	0				Env.	0	0	100	171	ISDIN	Isdin Chile Ltda.
7931	10121	ISDIN UREADIN RX 30 CREMA EMOLIENTE	Env. x 50ml	1	0				Env.	0	0	50	171	ISDIN	Isdin Chile Ltda.
7932	10122	DARMAS CAD	Caps. x 30 /1	1	0				Caps.	0	0	30	18	CHILE LAB.	Laboratorios Chile S.A.
7933	10123	ESTREDOX	Comp. Rec. x 28	1	0				Comp.	28	0	0	18	CHILE LAB.	Laboratorios Chile S.A.
7934	10124	HIPOGLUCIN 1000 LP	1000mg Comp. x 30	1	1000	mg			Comp.	30	0	0	18	CHILE LAB.	Laboratorios Chile S.A.
7935	10125	HIPOGLUCIN 750 LP	750mg Comp. x 30	1	750	mg			Comp.	30	0	0	18	CHILE LAB.	Laboratorios Chile S.A.
7936	10126	CEREBRAL BALANCE	Blst. Caps. x 90	1	0				Caps.	90	0	0	198	INTERPHARMA	Interpharma S.A.
7937	10127	ECHINACEA C	Blst. Comp. x 30	1	0				Comp.	30	0	0	198	INTERPHARMA	Interpharma S.A.
7938	10128	VITOXIDAN	500mg Mast. Blst. Comp. x 30	1	500	mg		Mast.	Comp.	30	0	0	198	INTERPHARMA	Interpharma S.A.
7939	10129	VITOXIDAN PROPOLEO MIEL	Mast. Blst. Comp. x 20	1	0			Mast.	Comp.	20	0	0	198	INTERPHARMA	Interpharma S.A.
7940	10130	VITOXIDAN PROPOLEO MIEL C/EXT.PALTO NAT.	Fco. Jbe. x 120ml	1	0				Jbe.	0	0	120	198	INTERPHARMA	Interpharma S.A.
7941	10131	CENTRUM CARDIO	Comp. Rec. x 60	1	0				Comp.	60	0	0	133	PFIZER CONSUMER	Pfizer División Consumer
7942	10133	ACICLOVIR GENFAR	200mg Caja Comp. x 25	1	200	mg			Comp.	25	0	0	225	GENFAR	Genfar
7943	10133	ACICLOVIR GENFAR	5% Tubo Ung. x 15g	3	5	%			Ung.	0	0	15	225	GENFAR	Genfar
7944	10133	ACICLOVIR GENFAR	800mg Caja Tab. x 10	2	800	mg			Tab.	10	0	0	225	GENFAR	Genfar
7945	10134	AMBROXOL GENFAR	15mg /5ml Fco. x 120ml Piña	1	15	mg			Fco.	0	0	120	225	GENFAR	Genfar
7946	10135	ALENDRONATO GENFAR	70mg Caja Tab. x 4	1	70	mg			Tab.	4	0	0	225	GENFAR	Genfar
7947	10136	AMLODIPINO GENFAR	10mg Caja Tab. Rec. x 30	1	10	mg			Tab.	30	0	0	225	GENFAR	Genfar
7948	10137	CAPTOPRIL GENFAR	25mg Caja Comp. x 30	1	25	mg			Comp.	30	0	0	225	GENFAR	Genfar
7949	10138	LOSARTAN GENFAR	50mg Caja Tab. Rec. x 30	1	50	mg			Tab.	30	0	0	225	GENFAR	Genfar
7950	10139	CETIRIZINA GENFAR	10mg Caja Tab. Rec. x 10	1	10	mg			Tab.	10	0	0	225	GENFAR	Genfar
7951	10140	DESLORATADINA GENFAR	2.5mg /5ml Fco. Jbe. x 60ml Chicle	1	2,5	mg			Jbe.	0	0	60	225	GENFAR	Genfar
7952	10140	DESLORATADINA GENFAR	5mg Caja Tab. Rec. x 30	2	5	mg			Tab.	30	0	0	225	GENFAR	Genfar
7953	10141	CIPROFLOXACINO GENFAR	500mg Caja Tab. Rec. x 10	1	500	mg			Tab.	10	0	0	225	GENFAR	Genfar
7954	10142	CLARITROMICINA GENFAR	500mg Caja Tab. Rec. x 10	1	500	mg			Tab.	10	0	0	225	GENFAR	Genfar
7955	10143	LEVOFLOXACINO GENFAR	500mg Caja Tab. Rec. x 14	2	500	mg			Tab.	14	0	0	225	GENFAR	Genfar
7956	10143	LEVOFLOXACINO GENFAR	500mg Caja Tab. Rec. x 7	1	500	mg			Tab.	7	0	0	225	GENFAR	Genfar
7957	10144	CLOTRIMAZOL GENFAR	1% Tópico Tubo x 40g	1	1	%		Tópico	Tubo	0	0	40	225	GENFAR	Genfar
7958	10144	CLOTRIMAZOL GENFAR	500mg Vag. Caja Tab. x 1	2	500	mg		Vag.	Tab.	1	0	0	225	GENFAR	Genfar
7959	10145	FLUCONAZOL GENFAR	150mg Caja Caps. x 1	1	150	mg			Caps.	1	0	0	225	GENFAR	Genfar
7960	10145	FLUCONAZOL GENFAR	150mg Caja Caps. x 2	2	150	mg			Caps.	2	0	0	225	GENFAR	Genfar
7961	10146	DICLOFENACO GENFAR	50mg Caja Comp. x 30	1	50	mg			Comp.	30	0	0	225	GENFAR	Genfar
7962	10146	DICLOFENACO GENFAR	75mg /3ml Iny. Caja Amp. x 5	2	75	mg		Iny.	Amp.	5	0	0	225	GENFAR	Genfar
7963	10147	IBUPROFENO GENFAR	100mg /5ml Fco. x 120ml Fresa	3	100	mg			Fco.	0	0	120	225	GENFAR	Genfar
7964	10147	IBUPROFENO GENFAR	400mg Caja Tab. Rec. x 10	1	400	mg			Tab.	10	0	0	225	GENFAR	Genfar
7965	10147	IBUPROFENO GENFAR	400mg Caja Tab. Rec. x 100	2	400	mg			Tab.	100	0	0	225	GENFAR	Genfar
7966	10148	KETOPROFENO GENFAR	100mg /2ml Caja Amp. x 6	3	100	mg			Amp.	6	0	0	225	GENFAR	Genfar
7967	10148	KETOPROFENO GENFAR	100mg Caja Tab. Rec. x 30	2	100	mg			Tab.	30	0	0	225	GENFAR	Genfar
7968	10148	KETOPROFENO GENFAR	2.5% Tubo Gel x 60g	1	2,5	%			Gel	0	0	60	225	GENFAR	Genfar
7969	10149	MONTELUKAST GENFAR	10mg Caja Tab. Rec. x 30	1	10	mg			Tab.	30	0	0	225	GENFAR	Genfar
7970	10150	SILDENAFIL GENFAR	50mg Caja Tab. Rec. x 2	1	50	mg			Tab.	2	0	0	225	GENFAR	Genfar
7971	10150	SILDENAFIL GENFAR	50mg Caja Tab. Rec. x 4	2	50	mg			Tab.	4	0	0	225	GENFAR	Genfar
7972	10151	CARISTOP REVELADOR	Fco. x 100ml	1	0				Fco.	0	0	100	47	MAVER	Laboratorios Maver S.A.
7973	10152	CARISTOP-S	Pasta x 100g	1	0				Pasta	0	0	100	47	MAVER	Laboratorios Maver S.A.
7974	10153	METAMIZOL	Est. Comp. x 600	1	0				Comp.	600	0	0	47	MAVER	Laboratorios Maver S.A.
7975	10154	ORALFRESH ANTICARIES	Pack Pasta Dental x 2 x 90g	3	0				Pasta	2	0	90	47	MAVER	Laboratorios Maver S.A.
7976	10154	ORALFRESH ANTICARIES	Pack Pasta Dental x 3 x 130g	4	0				Pasta	3	0	130	47	MAVER	Laboratorios Maver S.A.
7977	10154	ORALFRESH ANTICARIES	Pasta Dental x 130g	2	0				Pasta	0	0	130	47	MAVER	Laboratorios Maver S.A.
7978	10154	ORALFRESH ANTICARIES	Pasta Dental x 90g	1	0				Pasta	0	0	90	47	MAVER	Laboratorios Maver S.A.
7979	10155	TAPSIN COMPRIMIDOS MASTICABLES	160mg Est. Comp. x 16	1	160	mg			Comp.	16	0	0	47	MAVER	Laboratorios Maver S.A.
7980	10156	TAPSIN POLVO PLUS	Est. x 30 Día	1	0				Est.	30	0	0	47	MAVER	Laboratorios Maver S.A.
7981	10156	TAPSIN POLVO PLUS	Est. x 30 Noche	2	0				Est.	30	0	0	47	MAVER	Laboratorios Maver S.A.
7982	10157	ULSAN	20mg Caps. x 30	1	20	mg			Caps.	30	0	0	47	MAVER	Laboratorios Maver S.A.
7983	10157	ULSAN	40mg Caps. x 30	2	40	mg			Caps.	30	0	0	47	MAVER	Laboratorios Maver S.A.
7984	10158	ZETAFEN	400mg Comp. x 20	1	400	mg			Comp.	20	0	0	47	MAVER	Laboratorios Maver S.A.
7985	10159	NOLAIS CREMA CAPILAR	Capil. Crema x 120ml	1	0			Capil.	Crema	0	0	120	49	MEDIPHARM	Productos Farmacéuticos Medipharm Ltda.
7986	10160	ACTOS 30MG	30mg Comp. x 30	1	30	mg			Comp.	30	0	0	1	ABBOTT	Abbott Laboratories de Chile Ltda.
7987	10162	DEPAKENE JARABE	250mg Jbe. x 120ml	1	250	mg			Jbe.	0	0	120	1	ABBOTT	Abbott Laboratories de Chile Ltda.
7988	10163	ISOPTINA SR 240MG	240mg Tab. x 20	1	240	mg			Tab.	20	0	0	1	ABBOTT	Abbott Laboratories de Chile Ltda.
7989	10165	NORVETAL 20 CD	Comp. x 28 (21Act+7Placebo	1	0				Comp.	28	0	0	123	GYNOPHARM	Ver RECALCINE
7990	10166	GESIDOL PEDIATRICO	100mg /ml Gotas x 15ml	4	100	mg			Gotas	0	0	15	49	MEDIPHARM	Productos Farmacéuticos Medipharm Ltda.
7991	10166	GESIDOL PEDIATRICO	125mg Sup. x 5	2	125	mg			Sup.	5	0	0	49	MEDIPHARM	Productos Farmacéuticos Medipharm Ltda.
7992	10166	GESIDOL PEDIATRICO	160mg Mast. Comp. x 16	1	160	mg		Mast.	Comp.	16	0	0	49	MEDIPHARM	Productos Farmacéuticos Medipharm Ltda.
7993	10166	GESIDOL PEDIATRICO	80mg Mast. Comp. x 16	3	80	mg		Mast.	Comp.	16	0	0	49	MEDIPHARM	Productos Farmacéuticos Medipharm Ltda.
7994	10167	CARVEDILOL	12.5mg Est. Comp. x 30	2	12,5	mg			Comp.	30	0	0	67	RIDER	Laboratorios Rider S.A.
7995	10167	CARVEDILOL	6.25mg Est. Comp. x 30	1	6,25	mg			Comp.	30	0	0	67	RIDER	Laboratorios Rider S.A.
7996	10168	LODUX	100mg Est. Comp. x 30	2	100	mg			Comp.	30	0	0	67	RIDER	Laboratorios Rider S.A.
7997	10168	LODUX	25mg Est. Comp. x 20	1	25	mg			Comp.	20	0	0	67	RIDER	Laboratorios Rider S.A.
7998	10169	MUVEND	0.25mg Est. Comp. x 30	2	0,25	mg			Comp.	30	0	0	67	RIDER	Laboratorios Rider S.A.
7999	10169	MUVEND	1mg Est. Comp. x 30	1	1	mg			Comp.	30	0	0	67	RIDER	Laboratorios Rider S.A.
8000	10170	STEVIA ORIGINALSWEET	Comp. x 300	1	0				Comp.	300	0	0	67	RIDER	Laboratorios Rider S.A.
8001	10170	STEVIA ORIGINALSWEET	Fco. x 100ml	2	0				Fco.	0	0	100	67	RIDER	Laboratorios Rider S.A.
8002	10171	MAGNESIO 200	Fco.Plást. Tab. x 60	1	0				Tab.	60	0	0	65	RECCIUS	Laboratorios Reccius Ltda.
8003	10172	GESIPROCT	Pomo x 30g	1	0				Pomo	0	0	30	49	MEDIPHARM	Productos Farmacéuticos Medipharm Ltda.
8004	10173	NOLAIS	Pack Peine y Micropeine	2	0					0	0	0	49	MEDIPHARM	Productos Farmacéuticos Medipharm Ltda.
8005	10173	NOLAIS	Peine /Acero) x 1	1	0					1	0	0	49	MEDIPHARM	Productos Farmacéuticos Medipharm Ltda.
8006	10174	BION INTIME	Caps. x 28	1	0				Caps.	28	0	0	50	MERCK	Merck S.A.
8007	10175	VITDE-500 / VITDE-800	500UI Comp. x 30	1	500	UI			Comp.	30	0	0	56	PASTEUR	Laboratorios Pasteur Ltda.
8008	10175	VITDE-500 / VITDE-800	800UI Comp. x 30	2	800	UI			Comp.	30	0	0	56	PASTEUR	Laboratorios Pasteur Ltda.
8009	10176	NIRVAN	2mg Comp. Rec. x 40	1	2	mg			Comp.	40	0	0	77	SAVAL	Laboratorio Saval S.A.
8010	10176	NIRVAN	3mg Comp. Rec. x 40	2	3	mg			Comp.	40	0	0	77	SAVAL	Laboratorio Saval S.A.
8011	10177	NEOX	Blst. Comp. Rec. x 60	1	0				Comp.	60	0	0	198	INTERPHARMA	Interpharma S.A.
8012	10178	EUCATOL	Crema x 2.5g	1	0				Crema	0	0	2,5	37	KNOP	Knop Laboratorios Ltda.
8013	10179	QURAX	100mg Comp. Rec. x 30	2	100	mg			Comp.	30	0	0	158	ROYAL PHARMA	Royal Pharma (Línea de Alpes Chemie S.A.)
8014	10179	QURAX	200mg Comp. Rec. x 30	3	200	mg			Comp.	30	0	0	158	ROYAL PHARMA	Royal Pharma (Línea de Alpes Chemie S.A.)
8015	10179	QURAX	25mg Comp. Rec. x 30	1	25	mg			Comp.	30	0	0	158	ROYAL PHARMA	Royal Pharma (Línea de Alpes Chemie S.A.)
8016	10180	INSULINA HUMALOG KWIK	Pen x 5	1	0					5	0	0	120	ELI LILLY	Eli Lilly de Chile Ltda.
8017	10181	INSULINA HUMALOG MIX 25 KWIK	Pen x 5	1	0					5	0	0	120	ELI LILLY	Eli Lilly de Chile Ltda.
8018	10182	ENFAMIL CONFORT	Env. x 400g	1	0				Env.	0	0	400	48	MEAD JOHNSON	Ver Laboratorio SAVAL
8019	10182	ENFAMIL CONFORT	Env. x 900g	2	0				Env.	0	0	900	48	MEAD JOHNSON	Ver Laboratorio SAVAL
8020	10183	PEARLS IMMUNE	Caps. x 30	1	0				Caps.	30	0	0	98	MINTLAB	Mintlab Co.S.A.
8021	10184	TRIOFENO	Comp. Rec. x 20	1	0				Comp.	20	0	0	77	SAVAL	Laboratorio Saval S.A.
8022	10185	TRACLEER	125mg Comp. x 60	2	125	mg			Comp.	60	0	0	101	BIOTOSCANA	Biotoscana Farma S.A.
8023	10185	TRACLEER	62.5mg Comp. x 60	1	62,5	mg			Comp.	60	0	0	101	BIOTOSCANA	Biotoscana Farma S.A.
8024	10186	ZAVESCA	100mg Comp. x 90	1	100	mg			Comp.	90	0	0	101	BIOTOSCANA	Biotoscana Farma S.A.
8025	10187	ALDINAM	100mg Comp. Rec. x 30	2	100	mg			Comp.	30	0	0	112	DRUGTECH	Ver RECALCINE
8026	10187	ALDINAM	200mg Comp. Rec. x 30	3	200	mg			Comp.	30	0	0	112	DRUGTECH	Ver RECALCINE
8027	10187	ALDINAM	50mg Comp. Rec. x 30	1	50	mg			Comp.	30	0	0	112	DRUGTECH	Ver RECALCINE
8028	10188	KOPODEX XR	500mg Comp. x 30	1	500	mg			Comp.	30	0	0	112	DRUGTECH	Ver RECALCINE
8029	10189	CLOTRIMIN OVULOS	500mg Ov. x 2	1	500	mg			Ov.	2	0	0	49	MEDIPHARM	Productos Farmacéuticos Medipharm Ltda.
8030	10190	DELNIL	50mg Comp. Rec. x 30	1	50	mg			Comp.	30	0	0	49	MEDIPHARM	Productos Farmacéuticos Medipharm Ltda.
8031	10191	DENTAREC	Comp. rec. x 60	1	0				Comp.	60	0	0	64	RECALCINE	Laboratorios Recalcine S.A.
8032	10192	ELGYDIUM ANTI-PLACA	Pomo x 75ml	1	0				Pomo	0	0	75	64	RECALCINE	Laboratorios Recalcine S.A.
8033	10193	ELGYDIUM DIENTES SENSIBLES	Tubo x 75ml	1	0				Tubo	0	0	75	64	RECALCINE	Laboratorios Recalcine S.A.
8034	10194	ELUDRIL	Fco. x 200ml	2	0				Fco.	0	0	200	64	RECALCINE	Laboratorios Recalcine S.A.
8035	10194	ELUDRIL	Fco. x 500ml	3	0				Fco.	0	0	500	64	RECALCINE	Laboratorios Recalcine S.A.
8036	10194	ELUDRIL	Fco. x 90ml	1	0				Fco.	0	0	90	64	RECALCINE	Laboratorios Recalcine S.A.
8037	10195	ELUGEL	Pomo x 40ml	1	0				Pomo	0	0	40	64	RECALCINE	Laboratorios Recalcine S.A.
8038	10196	NONTOX	Oral Susp. x 120ml	1	0			Oral	Susp.	0	0	120	64	RECALCINE	Laboratorios Recalcine S.A.
8039	10197	PARODIUM	Tubo x 50ml	1	0				Tubo	0	0	50	64	RECALCINE	Laboratorios Recalcine S.A.
8040	10198	SENSIGEL	Tubo x 50ml	1	0				Tubo	0	0	50	64	RECALCINE	Laboratorios Recalcine S.A.
8041	10199	DDAVP MELT	Liof. 120mcg	1	120	mcg	Liof.			0	0	0	123	GYNOPHARM	Ver RECALCINE
8042	10200	BAGOVIT FACIAL LECHE DE LIMPIEZA	Leche x 140ml	1	0				Leche	0	0	140	62	BAGO	Laboratorios Bagó S.A.
8043	10201	BAGOVIT FACIAL CREMA DIA	Crema x 60g	1	0				Crema	0	0	60	62	BAGO	Laboratorios Bagó S.A.
8044	10202	BAGOVIT FACIAL CREMA NOCHE	Crema x 60g	1	0				Crema	0	0	60	62	BAGO	Laboratorios Bagó S.A.
8045	10203	BAGOVIT FACIAL TONICO ASTRINGENTE	Tónico x 140ml	1	0				Tónico	0	0	140	62	BAGO	Laboratorios Bagó S.A.
