DESCRIPTIONID_VTM;VTM;CuentaDeVMP;Acumulado;GRUPO VTM
8635401000999116;PREPARADO CON SULFATO DE COBRE;3;6055;GRUPO 61
10365291000999113;PREPARADO CON SULFATO DE COBRE Y SULFATO DE CINC;7;6062;GRUPO 61
10363891000999110;PREPARADO CON SULFATO DE MAGNESIO;7;6069;GRUPO 61
8314081000999118;PREPARADO CON SULFATO DE MAGNESIO Y CARBONATO DE MAGNESIO;2;6071;GRUPO 61
11084721000999112;PREPARADO CON SULFATO DE MANGANESO;1;6072;GRUPO 61
7148021000999118;PREPARADO CON SULFATO DE OXIPRENALINA;3;6075;GRUPO 61
10276781000999110;PREPARADO CON SULFATO DE QUINIDINA;1;6076;GRUPO 61
10311881000999112;PREPARADO CON SULFATO FERROSO;10;6086;GRUPO 61
6922601000999116;PREPARADO CON SULFATO MAGNESIO;4;6090;GRUPO 61
6923471000999119;PREPARADO CON SULFATO TETRADECIL SODICO;3;6093;GRUPO 61
6922741000999112;PREPARADO CON SULPIRIDA;6;6099;GRUPO 61
11164881000999112;PREPARADO CON SULTAMICILINA;1;6100;GRUPO 61
7206411000999114;PREPARADO CON SULTIAMO;1;6101;GRUPO 62
6922871000999113;PREPARADO CON SUMATRIPTAN;3;6104;GRUPO 62
10449581000999112;PREPARADO CON SUNITINIB;3;6107;GRUPO 62
10406001000999113;PREPARADO CON SUSPENSION DE CRISTALINA DE INSULINA HUMANA CON ZINC;2;6109;GRUPO 62
10896551000999113;PREPARADO CON TACALCITOL;1;6110;GRUPO 62
10416261000999116;PREPARADO CON TACRINA;4;6114;GRUPO 62
6922971000999115;PREPARADO CON TACROLIMUS;16;6130;GRUPO 62
10440601000999112;PREPARADO CON TADALAFIL;2;6132;GRUPO 62
10325901000999115;PREPARADO CON TALIDOMIDA;1;6133;GRUPO 62
10276131000999113;PREPARADO CON TALNIFLUMATO;2;6135;GRUPO 62
7247821000999113;PREPARADO CON TAMOXIFENO;4;6139;GRUPO 62
10304721000999118;PREPARADO CON TAMSULOSINA;2;6141;GRUPO 62
10463261000999113;PREPARADO CON TARAXACON;1;6142;GRUPO 62
10271701000999111;PREPARADO CON TEGAFUR;1;6143;GRUPO 62
10468371000999119;PREPARADO CON TEGAFUR Y URACILO;1;6144;GRUPO 62
8280631000999112;PREPARADO CON TEGASEROD;1;6145;GRUPO 62
6923121000999111;PREPARADO CON TEICOPLANINA;2;6147;GRUPO 62
10449431000999112;PREPARADO CON TELBIVUDINA;1;6148;GRUPO 62
10435541000999117;PREPARADO CON TELITROMICINA;1;6149;GRUPO 62
7192611000999112;PREPARADO CON TELMISARTAN;2;6151;GRUPO 62
10447191000999112;PREPARADO CON TELMISARTAN E HIDROCLOROTIAZIDA;3;6154;GRUPO 62
10815581000999110;PREPARADO CON TELMISARTAN Y AMLODIPINA;3;6157;GRUPO 62
10415171000999110;PREPARADO CON TEMOZOLOMIDA;5;6162;GRUPO 62
6923141000999117;PREPARADO CON TENIPOSIDO;1;6163;GRUPO 62
6923161000999118;PREPARADO CON TENOXICAM;1;6164;GRUPO 62
6923191000999113;PREPARADO CON TEOFILINA;13;6177;GRUPO 62
8281011000999116;PREPARADO CON TERBINAFINA;7;6184;GRUPO 62
10556041000999110;PREPARADO CON TERBUTALINA;1;6185;GRUPO 62
10431641000999118;PREPARADO CON TERFENADINA;2;6187;GRUPO 62
6923341000999119;PREPARADO CON TERIPARATIDA;3;6190;GRUPO 62
6923361000999115;PREPARADO CON TERLIPRESINA;1;6191;GRUPO 62
6923391000999110;PREPARADO CON TESTOSTERONA;8;6199;GRUPO 62
6923441000999114;PREPARADO CON TESTOSTERONA Y ESTRADIOL;1;6200;GRUPO 62
11205001000999112;PREPARADO CON TETRACAINA Y CENTELLA ASIATICA;1;6201;GRUPO 63
10388481000999117;PREPARADO CON TETRACICLINA;2;6203;GRUPO 63
11030411000999113;PREPARADO CON TETRACOSACTIDO;1;6204;GRUPO 63
11128791000999117;PREPARADO CON TETRAHIDROZOLINA Y FLUOROMETOLONA;2;6206;GRUPO 63
10419411000999110;PREPARADO CON TIABENDAZOL;2;6208;GRUPO 63
6923601000999114;PREPARADO CON TIAMINA;10;6218;GRUPO 63
6923661000999110;PREPARADO CON TIAMINA E HIDROXICOBALAMINA;2;6220;GRUPO 63
6923621000999117;PREPARADO CON TIAMINA Y CIANOCOBALAMINA;3;6223;GRUPO 63
7154091000999113;PREPARADO CON TIAMINA Y ESCINA;1;6224;GRUPO 63
10416631000999114;PREPARADO CON TIAMINA Y RIBOFLAVINA;2;6226;GRUPO 63
7157351000999110;PREPARADO CON TIANEPTINA;1;6227;GRUPO 63
10272151000999115;PREPARADO CON TIAPRIDA;1;6228;GRUPO 63
7247841000999119;PREPARADO CON TIBOLONA;2;6230;GRUPO 63
12519791000999111;PREPARADO CON TICAGRELOR;1;6231;GRUPO 63
8285311000999116;PREPARADO CON TICLOPIDINA;1;6232;GRUPO 63
8202681000999110;PREPARADO CON TIGECICLINA;1;6233;GRUPO 63
10474771000999116;PREPARADO CON TILO PASIFLORA Y VALERIANA;1;6234;GRUPO 63
10472731000999111;PREPARADO CON TILO Y PASIFLORA;4;6238;GRUPO 63
10985651000999111;PREPARADO CON TIMEROSAL;1;6239;GRUPO 63
7157511000999116;PREPARADO CON TIMOLOL;7;6246;GRUPO 63
11037761000999118;PREPARADO CON TIMOLOL MALEATO Y TRAVOPROST;1;6247;GRUPO 63
8369201000999116;PREPARADO CON TIMOSINA ALFA 1;1;6248;GRUPO 63
8285231000999119;PREPARADO CON TINIDAZOL;2;6250;GRUPO 63
10433651000999115;PREPARADO CON TINIDAZOL Y MEBENDAZOL;1;6251;GRUPO 63
10524091000999113;PREPARADO CON TINZAPARINA SODICA;3;6254;GRUPO 63
10777311000999112;PREPARADO CON TIOCOLCHICOSIDO;2;6256;GRUPO 63
7271961000999119;PREPARADO CON TIOCONAZOL;5;6261;GRUPO 63
10439361000999110;PREPARADO CON TIOGUANINA;3;6264;GRUPO 63
6924091000999114;PREPARADO CON TIOPENTAL SODICO;1;6265;GRUPO 63
8283421000999117;PREPARADO CON TIORIDAZINA;5;6270;GRUPO 63
6924181000999112;PREPARADO CON TIOSULFATO SODIO;2;6272;GRUPO 63
6924201000999113;PREPARADO CON TIOTEPA;1;6273;GRUPO 63
10535321000999110;PREPARADO CON TIPRANAVIR;1;6274;GRUPO 63
7157601000999118;PREPARADO CON TIRATRICOL;2;6276;GRUPO 63
6924221000999116;PREPARADO CON TIROFIBAN;1;6277;GRUPO 63
8280231000999110;PREPARADO CON TIROTRICINA;1;6278;GRUPO 63
10428581000999115;PREPARADO CON TIROTRICINA HEXILRESORCINOL Y BENZOCAINA;2;6280;GRUPO 63
10422841000999112;PREPARADO CON TIROTRICINA Y BENZOCAINA;5;6285;GRUPO 63
11183051000999111;PREPARADO CON TIROTRICINA Y CLORURO DE BENCETONIO;1;6286;GRUPO 63
10437061000999117;PREPARADO CON TIROTRICINA Y HEXILRESORCINOL;2;6288;GRUPO 63
6942151000999113;PREPARADO CON TIROTROFINA;1;6289;GRUPO 63
10320901000999114;PREPARADO CON TIZANIDINA;2;6291;GRUPO 63
6924451000999113;PREPARADO CON TOBRAMICINA;6;6297;GRUPO 63
11096551000999116;PREPARADO CON TOBRAMICINA Y ACIDO HIALURONICO;1;6298;GRUPO 63
10438271000999119;PREPARADO CON TOLCAPONA;1;6299;GRUPO 63
7157901000999110;PREPARADO CON TOLPERISONA;1;6300;GRUPO 63
8277391000999111;PREPARADO CON TOLTERODINA;2;6302;GRUPO 64
8257061000999116;PREPARADO CON TOPIRAMATO;5;6307;GRUPO 64
10358191000999117;PREPARADO CON TOPOTECAN;1;6308;GRUPO 64
10452161000999117;PREPARADO CON TORASEMIDA;1;6309;GRUPO 64
6984741000999111;PREPARADO CON TOXOIDE DIFTERICO Y TOXOIDE TETANICO;1;6310;GRUPO 64
6924581000999119;PREPARADO CON TOXOIDE TETANICO;2;6312;GRUPO 64
10616021000999115;PREPARADO CON TOXOIDE TETANICO, DIFTERICO Y PERTUSICO;1;6313;GRUPO 64
10471321000999119;PREPARADO CON TRABECTEDINA;1;6314;GRUPO 64
6924601000999111;PREPARADO CON TRAMADOL;11;6325;GRUPO 64
10809071000999116;PREPARADO CON TRAMAZOLINA Y DEXAMETASONA;1;6326;GRUPO 64
10438831000999116;PREPARADO CON TRANDOLAPRIL;1;6327;GRUPO 64
10415491000999116;PREPARADO CON TRANILCIPROMINA;1;6328;GRUPO 64
10437851000999114;PREPARADO CON TRANILCIPROMINA Y TRIFLUOPERAZINA;3;6331;GRUPO 64
6924891000999118;PREPARADO CON TRASTUZUMAB;1;6332;GRUPO 64
8280331000999115;PREPARADO CON TRAVOPROST;2;6334;GRUPO 64
7298091000999112;PREPARADO CON TRAZODONA;2;6336;GRUPO 64
10477001000999116;PREPARADO CON TREPIBUTONA;1;6337;GRUPO 64
8285141000999115;PREPARADO CON TRETINOINA;16;6353;GRUPO 64
11107841000999113;PREPARADO CON TRETINOINA Y COLAGENO;4;6357;GRUPO 64
11081891000999118;PREPARADO CON TRETINOINA Y ERITROMICINA;5;6362;GRUPO 64
6924951000999115;PREPARADO CON TRIAMCINOLONA;12;6374;GRUPO 64
11022081000999113;PREPARADO CON TRIAMCINOLONA Y COAL TAR;1;6375;GRUPO 64
10972481000999115;PREPARADO CON TRIAMCINOLONA Y LIDOCAINA;2;6377;GRUPO 64
11032801000999112;PREPARADO CON TRIBENOSIDOS Y LIDOCAINA;1;6378;GRUPO 64
10860751000999116;PREPARADO CON TRICLOSAN;1;6379;GRUPO 64
10333261000999111;PREPARADO CON TRIFLUOPERAZINA;9;6388;GRUPO 64
7158231000999110;PREPARADO CON TRIFLUSAL;1;6389;GRUPO 64
10974801000999117;PREPARADO CON TRIGLICERIDOS DE CADENA MEDIA;1;6390;GRUPO 64
11120821000999110;PREPARADO CON TRIGLICERIDOS DE CADENA MEDIA ACEITE DE SOJA Y GLUCOSA;1;6391;GRUPO 64
10525871000999117;PREPARADO CON TRIGLICERIDOS DE LOS ACIDOS RICINOLEICO Y ARAQUIDICO. VITAMINAS A Y D EN GLICERIDOS DE ACIDOS PALMITICO Y ESTEARICO;1;6392;GRUPO 64
10922191000999111;PREPARADO CON TRIGO Y FENOXIETANOL;3;6395;GRUPO 64
10327971000999115;PREPARADO CON TRIHEXIFENIDILO;1;6396;GRUPO 64
7148271000999110;PREPARADO CON TRIMEBUTINA;5;6401;GRUPO 64
7148371000999119;PREPARADO CON TRIMEBUTINA Y BROMAZEPAM;2;6403;GRUPO 65
11034171000999118;PREPARADO CON TRIMEBUTINA Y RUSCOGENINA;1;6404;GRUPO 65
9050011000999113;PREPARADO CON TRIMEBUTINA Y SIMETICONA;1;6405;GRUPO 65
8307101000999117;PREPARADO CON TRIMETAZIDINA;2;6407;GRUPO 65
11081111000999118;PREPARADO CON TRIMETOPRIMA SULFAMETOXAZOL Y CLORURO DE AMONIO;1;6408;GRUPO 65
10448541000999110;PREPARADO CON TRIMETOPRIMA Y FENAZOPIRIDINA;1;6409;GRUPO 65
10426631000999118;PREPARADO CON TRIMETOPRIMA Y GUAIFENESINA;4;6413;GRUPO 65
11125291000999117;PREPARADO CON TRIMETOPRIMA Y POLIMIXINA B;1;6414;GRUPO 65
10518461000999113;PREPARADO CON TRIMETOPRIMA Y RIFAMPICINA;1;6415;GRUPO 65
6956711000999110;PREPARADO CON TRIMETOPRIMA Y SULFAMETOXAZOL;7;6422;GRUPO 65
6925171000999113;PREPARADO CON TRIMETREXATO;1;6423;GRUPO 65
10430991000999110;PREPARADO CON TRIMIPRAMINA;2;6425;GRUPO 65
11169461000999117;PREPARADO CON TRIOXIDO DE ARSENICO;1;6426;GRUPO 65
7158271000999113;PREPARADO CON TRIOXISALENO;1;6427;GRUPO 65
10267771000999115;PREPARADO CON TRIPICOLINATO DE CROMO;2;6429;GRUPO 65
10438671000999117;PREPARADO CON TRIPTOFANO;2;6431;GRUPO 65
6925231000999117;PREPARADO CON TRIPTORELINA;3;6434;GRUPO 65
10271361000999111;PREPARADO CON TROGLITAZONA;2;6436;GRUPO 65
10885511000999119;PREPARADO CON TROLAMINA;4;6440;GRUPO 65
6925251000999111;PREPARADO CON TROPICAMIDA;1;6441;GRUPO 65
6925321000999114;PREPARADO CON TROVAFLOXACINA;3;6444;GRUPO 65
10542861000999116;PREPARADO CON TROXERRUTINA Y CUMARINA;1;6445;GRUPO 65
10427701000999117;PREPARADO CON TROXERRUTINA Y GINKGO BILOBA;1;6446;GRUPO 65
10456151000999118;PREPARADO CON TROXERRUTINA Y MAGNESIO;1;6447;GRUPO 65
7151261000999110;PREPARADO CON TROXERUTINA;3;6450;GRUPO 65
7174181000999114;PREPARADO CON TROXERUTINA Y BAMETAN;1;6451;GRUPO 65
10538501000999115;PREPARADO CON UBIDECARENONA;1;6452;GRUPO 65
7159961000999118;PREPARADO CON ULMARIA;1;6453;GRUPO 65
11121041000999119;PREPARADO CON UNOPROSTONA;1;6454;GRUPO 65
10383521000999112;PREPARADO CON UREA;15;6469;GRUPO 65
10994381000999110;PREPARADO CON UREA VITAMINA A Y HIDROCORTISONA;2;6471;GRUPO 65
11187011000999117;PREPARADO CON UREA Y ACIDO LACTICO;2;6473;GRUPO 65
10639141000999110;PREPARADO CON UREA Y CLORURO DE SODIO;1;6474;GRUPO 65
10970401000999112;PREPARADO CON UREA Y COAL TAR;1;6475;GRUPO 65
6925761000999115;PREPARADO CON UROQUINASA;2;6477;GRUPO 65
10793711000999113;PREPARADO CON USTEKINUMAB;1;6478;GRUPO 65
11488071000999110;PREPARADO CON VACUNA ANTINEUMOCOCICA;1;6479;GRUPO 65
11488351000999116;PREPARADO CON VACUNA TRIPLE VIRAL;1;6480;GRUPO 65
9130341000999116;PREPARADO CON VALACICLOVIR;2;6482;GRUPO 65
8289191000999113;PREPARADO CON VALERIANA;4;6486;GRUPO 65
10460731000999115;PREPARADO CON VALERIANA Y VITAMINA B1;1;6487;GRUPO 65
10274351000999111;PREPARADO CON VALGANCICLOVIR;1;6488;GRUPO 65
7148851000999119;PREPARADO CON VALPROATO MAGNESIO;3;6491;GRUPO 65
7192591000999119;PREPARADO CON VALSARTAN;3;6494;GRUPO 65
10876121000999119;PREPARADO CON VALSARTAN, HIDROCLOROTIAZIDA Y AMLODIPINA;1;6495;GRUPO 65
6925861000999112;PREPARADO CON VANCOMICINA;4;6499;GRUPO 65
10435801000999117;PREPARADO CON VARDENAFIL;3;6502;GRUPO 65
10448831000999115;PREPARADO CON VARENICLINA;2;6504;GRUPO 66
10428041000999119;PREPARADO CON VASELINA BLANDA;5;6509;GRUPO 66
10386211000999111;PREPARADO CON VASELINA BLANDA Y ACIDO SALICILICO;3;6512;GRUPO 66
10498771000999117;PREPARADO CON VASELINA BLANDA Y LANOLINA;1;6513;GRUPO 66
10574191000999113;PREPARADO CON VASOPRESINA;1;6514;GRUPO 66
7296981000999114;PREPARADO CON VENLAFAXINA;9;6523;GRUPO 66
7140861000999119;PREPARADO CON VERALIPRIDA;1;6524;GRUPO 66
6927631000999114;PREPARADO CON VERAPAMILO;6;6530;GRUPO 66
10432561000999112;PREPARADO CON VERAPAMILO Y TRANDOLAPRIL;1;6531;GRUPO 66
10364041000999113;PREPARADO CON VERDE BRILLANTE;4;6535;GRUPO 66
12637511000999118;PREPARADO CON VERNAKALANT;1;6536;GRUPO 66
6927711000999111;PREPARADO CON VERTEPORFIRINA;1;6537;GRUPO 66
10432691000999118;PREPARADO CON VID;1;6538;GRUPO 66
10312021000999110;PREPARADO CON VIGABARTIN;1;6539;GRUPO 66
10311981000999118;PREPARADO CON VIGABATRIN;3;6542;GRUPO 66
10447061000999116;PREPARADO CON VILDAGLIPTINA;1;6543;GRUPO 66
10447271000999117;PREPARADO CON VILDAGLIPTINA Y METFORMINA;2;6545;GRUPO 66
6927821000999110;PREPARADO CON VINBLASTINA;1;6546;GRUPO 66
7160141000999115;PREPARADO CON VINCAMINA;1;6547;GRUPO 66
6927861000999117;PREPARADO CON VINCRISTINA;1;6548;GRUPO 66
6927921000999119;PREPARADO CON VINORELBINA;4;6552;GRUPO 66
10475811000999117;PREPARADO CON VINPOCETINA;1;6553;GRUPO 66
10986331000999117;PREPARADO CON VIOLETA CRISTAL Y VERDE BRILLANTE;1;6554;GRUPO 66
10387601000999114;PREPARADO CON VITAMINA A VITAMINA E Y ALANTOINA;8;6562;GRUPO 66
10467091000999117;PREPARADO CON VITAMINA A Y VITAMINA B1;1;6563;GRUPO 66
10457421000999116;PREPARADO CON VITAMINA A Y VITAMINA D;1;6564;GRUPO 66
11167621000999117;PREPARADO CON VITAMINA A, VITAMINA C Y VITAMINA D;3;6567;GRUPO 66
10465891000999118;PREPARADO CON VITAMINA B1 Y VITAMINA B2;1;6568;GRUPO 66
10420851000999110;PREPARADO CON VITAMINA C Y BIOFLAVONOIDE;3;6571;GRUPO 66
10420791000999110;PREPARADO CON VITAMINA C Y PIRIDOXINA;3;6574;GRUPO 66
7301321000999114;PREPARADO CON VITAMINA E;8;6582;GRUPO 66
10453991000999118;PREPARADO CON VITAMINA E ACIDO ASCORBICO LECITINA;1;6583;GRUPO 66
10456371000999112;PREPARADO CON VITAMINA E Y ACEITE DE PESCADO;1;6584;GRUPO 66
11022261000999111;PREPARADO CON VITAMINA E Y ACEITE MINERAL;1;6585;GRUPO 66
10465191000999110;PREPARADO CON VITAMINA E Y CENTELLA ASIATICA;2;6587;GRUPO 66
10370321000999117;PREPARADO CON VITAMINA E Y ERGOCALCIFEROL;2;6589;GRUPO 66
10290251000999116;PREPARADO CON VITAMINA E Y FOSFATIDILCOLINA;1;6590;GRUPO 66
10465261000999114;PREPARADO CON VITAMINA E Y GINKGO BILOBA;2;6592;GRUPO 66
10424121000999117;PREPARADO CON VITAMINA E Y GINSENG;3;6595;GRUPO 66
10448201000999111;PREPARADO CON VITAMINA E Y IDEBENONA;1;6596;GRUPO 66
10329481000999116;PREPARADO CON VITAMINA E Y LACTATO DE MAGNESIO;2;6598;GRUPO 66
10465481000999118;PREPARADO CON VITAMINA E Y LICOPENO;1;6599;GRUPO 66
10437871000999117;PREPARADO CON VITAMINA E Y LIPIDOS;1;6600;GRUPO 66
10438501000999114;PREPARADO CON VITAMINA E Y OXIDO DE MAGNESIO;1;6601;GRUPO 67
10420701000999116;PREPARADO CON VITAMINA E Y PIRIDOXINA;3;6604;GRUPO 67
10446881000999115;PREPARADO CON VITAMINA E Y POLEN;1;6605;GRUPO 67
10434811000999118;PREPARADO CON VITAMINA E Y PROCAINA;1;6606;GRUPO 67
10425581000999112;PREPARADO CON VITAMINA E Y RETINOL;1;6607;GRUPO 67
10450021000999110;PREPARADO CON VITAMINA E Y SELENIO;1;6608;GRUPO 67
10425671000999113;PREPARADO CON VITAMINA E Y VITAMINA A;7;6615;GRUPO 67
10418551000999117;PREPARADO CON VITAMINA E Y VITAMINA C;17;6632;GRUPO 67
7301341000999115;PREPARADO CON VITAMINA K;6;6638;GRUPO 67
10694761000999116;PREPARADO CON VITAMINA K 3;1;6639;GRUPO 67
10679301000999114;PREPARADO CON VITAMINA K Y FTALILSULFATIAZOL;1;6640;GRUPO 67
10665511000999110;PREPARADO CON VITAMINA K Y SIMETICONA;1;6641;GRUPO 67
10679561000999116;PREPARADO CON VITAMINA K Y VITAMINA E;1;6642;GRUPO 67
10679831000999110;PREPARADO CON VITAMINA K, ERGOCALCIFEROL Y RETINOL;1;6643;GRUPO 67
6930251000999116;PREPARADO CON VORICONAZOL;3;6646;GRUPO 67
8284821000999117;PREPARADO CON WARFARINA;6;6652;GRUPO 67
10508851000999111;PREPARADO CON XILOMETAZOLINA;5;6657;GRUPO 67
10457101000999115;PREPARADO CON XIMELAGATRAN;1;6658;GRUPO 67
6984111000999113;PREPARADO CON YODO;1;6659;GRUPO 67
8355281000999118;PREPARADO CON YODO 131 (RADIOFARMACO);1;6660;GRUPO 67
10870781000999117;PREPARADO CON YODO Y AZUFRE;1;6661;GRUPO 67
10625031000999118;PREPARADO CON YODO Y YODURO DE POTASIO;5;6666;GRUPO 67
10772021000999117;PREPARADO CON YOHEXOL;5;6671;GRUPO 67
10417911000999111;PREPARADO CON ZAFIRLUKAST;1;6672;GRUPO 67
10276031000999112;PREPARADO CON ZALCITABINA;2;6674;GRUPO 67
10418911000999110;PREPARADO CON ZALEPLON;2;6676;GRUPO 67
12969141000999112;PREPARADO CON ZANAMIVIR;1;6677;GRUPO 67
10474521000999113;PREPARADO CON ZARPARRILLA Y REGALIZ;1;6678;GRUPO 67
6959081000999113;PREPARADO CON ZIDOVUDINA;5;6683;GRUPO 67
10314591000999114;PREPARADO CON ZIDOVUDINA Y LAMIVUDINA;1;6684;GRUPO 67
6959101000999118;PREPARADO CON ZIPRASIDONA;5;6689;GRUPO 67
10450871000999117;PREPARADO CON ZOLMITRIPTAN;1;6690;GRUPO 67
7296501000999114;PREPARADO CON ZOLPIDEM;3;6693;GRUPO 67
10447911000999118;PREPARADO CON ZONISAMIDA;2;6695;GRUPO 67
8287121000999119;PREPARADO CON ZOPICLONA;1;6696;GRUPO 67
10435401000999115;PREPARADO CON ZOTEPINA;3;6699;GRUPO 67
8315261000999116;PREPARADO CON ZUCLOPENTIXOL;7;6706;GRUPO 68
7163461000999119;PREPARADO DE DIAZEPAM Y TRIMEBUTINA;1;6707;GRUPO 68
11164191000999118;PREPARADO DE INMUNOGLOBULINA ANTILINFOCITO T DE CONEJO;1;6708;GRUPO 68
11098501000999116;PREPARADO DE SEN Y CIRUELA;1;6709;GRUPO 68
10305031000999118;PREPARADO DE TERAZOSINA;3;6712;GRUPO 68
7301301000999117;PREPARADO DE VITAMINA A;2;6714;GRUPO 68
6917891000999116;PREPRARADO CON HEPARINA BPM NADROPARINA CALCICA;3;6717;GRUPO 68
10981011000999116;PROTEINAS 150 MG/G CARBOHIDRATOS 550 MG/G FORMULA CON LIPIL POLVO X 400 GR;1;6718;GRUPO 68
12719741000999116;PROTEINAS 24 MG/ML, LIPIDOS 44 MG/ML, FORMULA PARA PREMATUROS, BOTELLA DE 70 ML;1;6719;GRUPO 68
12791301000999116;PROTEINAS 28 MG/ML CARBOHIDRATOS 72 MG/ML SOLUCION ORAL ENVASE X 250 ML;1;6720;GRUPO 68
11162101000999117;PROTEINAS 38 MG/ML CARBOHIDRATOS 187 MG/ML FIBRA 11 MG/ML SOLUCION X 200 ML SABOR CHOCOLATE;1;6721;GRUPO 68
8660011000999111;PROTEINAS 46.5 MG/ML, CARBOHIDRATO 123 MG/ML,  LIPIDOS 34 MG/ML, SOLUCION ACUOSA;1;6722;GRUPO 68
10586871000999116;RIFAMICINA 10 MG/G CREMA EN ENVASE DE 20 G;1;6723;GRUPO 68
5362221000999110;SOLUCION PARA IRRIGACION;1;6724;GRUPO 68
10300001000999116;SOLUCION RINGER LACTATO SOLUCION X 250 ML, SACHET;2;6726;GRUPO 68
11172341000999114;SULFATO DE MORFINA 2 MG/2 ML SOLUCION EN AMPOLLA;1;6727;GRUPO 68
11202301000999117;TETRAHIDROZOLINA 0.6 MG/ML SOLUCION EN ENVASE DE 10 ML;1;6728;GRUPO 68
10764241000999117;TOCILIZUMAB 80 MG/4 ML SOLUCION EN AMPOLLA;2;6730;GRUPO 68
7166691000999116;VACUNA ANTIPOLIOMIELITICA ORGANISMOS VIVOS ATENUADOS;1;6731;GRUPO 68
12873921000999118;VACUNA CONJUGADA CONTRA MENINGOCOCO DE LOS SEROGRUPOS A C W 135 Y;1;6732;GRUPO 68
8962141000999111;VITAMINA E 200. UINT, ACIDO ASCORBICO 250. MG,LECITINA 11.7 MG, COMPRIMIDO;1;6733;GRUPO 68
