COD_CLASIFICACION	CLASIFICACION	CODIGO	PRODUCTO	RECETA_RETENIDA	COD_PRINCIPIO_ACTIVO	PRINCIPIO_ACTIVO	COD_CONCENTRACION	CONCENTRACION	COD_ACC_FARMACOLOGICA	ACCION_FARMACOLOGICA	COD_UNIDAD	UNIDAD_MEDIDA
2613	MEDICAMENTOS CONTROLADOS	808.052	SOMNO 5 MG X COMP(30)	SI	649	ZOLPIDEM	9.780	5 MG X COMP	650	HIPNOTICO	TB	TABLETA
2613	MEDICAMENTOS CONTROLADOS	808.053	SOMNO 10 MG X COMP(30)	SI	649	ZOLPIDEM	9.781	10 MG X COMP	140	INDUCTOR DEL SUEÑO	TB	TABLETA
2613	MEDICAMENTOS CONTROLADOS	808.278	SUFENTA 2 ML X AMP	SI	713	FENTANILO	9.782	2 ML X AMP	3.483	ANALGESICO NARCOTICO	AM	AMPOLLA
2613	MEDICAMENTOS CONTROLADOS	808.977	TRANSTEC 35 MCG(5) (BUPRENORFINA) SO	SI	1356	BUPRENORFINA	9.783	35 MCG X PARCHE	3.483	ANALGESICO NARCOTICO	SO	SOBRE
2613	MEDICAMENTOS CONTROLADOS	809.150	ULTIVA 1 MG X AMP(5)	SI	1767	REMIFENTANILO	9.784	1 MG X AMP	3.483	ANALGESICO NARCOTICO	AM	AMPOLLA
261	MEDICAMENTOS	505.030	JANUMET 50/500  X TABLETA DU(56)		847	METFORMINA_SITAGLIPTINA	9.889	50MG_500MG  X TABLETA	132	HIPOGLICEMIANTE ORAL	TB	TABLETA
261	MEDICAMENTOS	509.226	VALCOTE 500 MG(20) X COMP. DU		1267	ACIDO VALPROICO	8.792	500 MG X COMP	50	ANTIEPILEPTICO _ ANTICONVULSIVANTE	TB	TABLETA
261	MEDICAMENTOS	500.807	APOMORFINA 50MG/5ML (10MG X ML)		3521	APOMORFINA	9.785	50MG/5ML	392	ANTIPARKINSONIANO	AM	AMPOLLA
2613	MEDICAMENTOS CONTROLADOS	800.180	ADAX 1 MG X COMP(30)	SI	648	ALPRAZOLAM	9.787	1 MG X COMP	652	ANSIOLITICO_TRANQUILIZANTE	TB	TABLETA
2613	MEDICAMENTOS CONTROLADOS	800.193	ADAX 0,25 MG X COMP(30)	SI	648	ALPRAZOLAM	9.788	0,25 MG X COMP	652	ANSIOLITICO_TRANQUILIZANTE	TB	TABLETA
2613	MEDICAMENTOS CONTROLADOS	800.472	METADONA 10 MG  X AMP	SI	706	METADONA	9.791	10 MG  X AMP	3.483	ANALGESICO NARCOTICO	AM	AMPOLLA
2613	MEDICAMENTOS CONTROLADOS	800.570	AMPARAX 1 MG SUBL(25)	SI	721	LORAZEPAM	9.792	1 MG X COMP	650	HIPNOTICO	TB	TABLETA
2613	MEDICAMENTOS CONTROLADOS	800.571	AMPARAX 2 MG SUBL(25)	SI	721	LORAZEPAM	9.793	2 MG X COMP	650	HIPNOTICO	TB	TABLETA
2613	MEDICAMENTOS CONTROLADOS	800.575	AMPARAX 1 MG ORAL(30)	SI	721	LORAZEPAM	9.794	1 MG X COMP	650	HIPNOTICO	TB	TABLETA
2613	MEDICAMENTOS CONTROLADOS	800.577	AMPARAX 2 MG ORAL(30)	SI	721	LORAZEPAM	9.795	2 MG X COMP	650	HIPNOTICO	TB	TABLETA
2613	MEDICAMENTOS CONTROLADOS	800.584	LORAZEPAM AMP 4MG/2ML	SI	721	LORAZEPAM	9.796	4MG/2ML X AMP	650	HIPNOTICO	AM	AMPOLLA
2613	MEDICAMENTOS CONTROLADOS	801.404	BROMAZEPAM 3 MG X COMP(30)	SI	641	BROMAZEPAM	9.799	3 MG X COMP	3.490	ANSIOLITICO	TB	TABLETA
2613	MEDICAMENTOS CONTROLADOS	802.032	CLONEX 0,5 MG DISPERSABLE XCOMP(30)	SI	646	CLONAZEPAM	9.800	0,5 MG X COMP	652	ANSIOLITICO_TRANQUILIZANTE	TB	TABLETA
2613	MEDICAMENTOS CONTROLADOS	802.095	CLORDIAZEPOXIDO 10MG  X COMP	SI	643	CLORDIAZEPOXIDO	9.803	10MG  X COMP	652	ANSIOLITICO_TRANQUILIZANTE	TB	TABLETA
2613	MEDICAMENTOS CONTROLADOS	802.312	CODEINA FOSFATO X GR.	SI	1486	CODEINA	9.804	CODEINA FOSFATO X GR.	846	ANALGESICO CENTRAL	GR	GRAMO
2613	MEDICAMENTOS CONTROLADOS	802.353	CODEIPAR 30/500 X COMP(12)	SI	704	PARACETAMOL_CODEINA	9.805	30MG_500MG X COMP	3.483	ANALGESICO NARCOTICO	TB	TABLETA
2613	MEDICAMENTOS CONTROLADOS	802.752	PETIDINA 100MG X AMP2ML(S)	SI	707	PETIDINA	9.806	100MG X AMP	3.483	ANALGESICO NARCOTICO	AM	AMPOLLA
2613	MEDICAMENTOS CONTROLADOS	802.817	DIAZEPAM 5 MG X COMP(20)	SI	642	DIAZEPAM	9.807	5 MG X COMP	652	ANSIOLITICO_TRANQUILIZANTE	TB	TABLETA
2613	MEDICAMENTOS CONTROLADOS	802.818	DORMEX 0,25MG X COMP(20)	SI	709	BROTIZOLAM	9.808	0,25MG X COMP	650	HIPNOTICO	TB	TABLETA
2613	MEDICAMENTOS CONTROLADOS	802.903	DIAZEPAM 10 MG X COMP(20)	SI	642	DIAZEPAM	9.809	10 MG X COMP	652	ANSIOLITICO_TRANQUILIZANTE	TB	TABLETA
261	MEDICAMENTOS	506.424	ORALGENE 0,12% BIDON 3,9 LTS		1671	CLORHEXIDINA GLUCONATO	9.812	0,12% X 3,9 LTS	1.154	ANTISEPTICO BUCOFARINGEO	BI	BIDON
261	MEDICAMENTOS	508.729	YODOFORMO HERTZ		3468	IODOFORMO	9.813	10 GR	3.108	DESINFECTANTE	FR	FRASCO
261	MEDICAMENTOS	509.466	VESNIDAN COMP X 30								CJ	CAJA
261	MEDICAMENTOS	509.084	TRUVADA 300/200 X 30 COMP		189	EMTRICITABINA _ TENOFOVIR DISOPROXIL FUMARATO	9.815	300MG_200MG X COMP	108	ANTIVIRAL PARA TRATAMIENTO  VIH	CJ	CAJA
261	MEDICAMENTOS	506.372	NUTRAISDIN CREMA		3241	CREMA_VARIOS	9.816	100 GR	2.463	PROTECTOR DERMICO_HIDRATANTE	FR	FRASCO
261	MEDICAMENTOS	507.762	SEREVENT INHALADOR 25 MCG X 120 DOSIS		2954	SALMETEROL	9.817	25 MCG X DOSIS	110	BRONCODILATADOR _  ANTIASMATICO	FR	FRASCO
2613	MEDICAMENTOS CONTROLADOS	809.151	ULTIVA 5 MG X AMP(5)	SI	1767	REMIFENTANILO	9.818	5 MG X AMP	2.407	ANESTESICO COADYUVANTE EN ANESTESIA	AM	AMPOLLA
2613	MEDICAMENTOS CONTROLADOS	809.152	ULTIVA 2 MG X AMP(5)	SI	1767	REMIFENTANILO	9.819	2 MG X AMP	3.483	ANALGESICO NARCOTICO	AM	AMPOLLA
2613	MEDICAMENTOS CONTROLADOS	809.304	DIAZEPAM AMPOLLA 10 MG	SI	642	DIAZEPAM	9.820	10 MG X AMP	652	ANSIOLITICO_TRANQUILIZANTE	AM	AMPOLLA
2613	MEDICAMENTOS CONTROLADOS	809.765	ZOTRAN 0,25 MG X COMP(30)	SI	648	ALPRAZOLAM			652	ANSIOLITICO_TRANQUILIZANTE	TB	TABLETA
2613	MEDICAMENTOS CONTROLADOS	809.767	ZOTRAN XR 1 MG X COMP(30)	SI	648	ALPRAZOLAM	9.821	1 MG X COMP	652	ANSIOLITICO_TRANQUILIZANTE	TB	TABLETA
2613	MEDICAMENTOS CONTROLADOS	809.770	ZOTRAN XR 0,5 MG X COMP(30)	SI	648	ALPRAZOLAM	9.822	0,5 MG X COMP	652	ANSIOLITICO_TRANQUILIZANTE	TB	TABLETA
2613	MEDICAMENTOS CONTROLADOS	809.772	ZOTRAN 0,5 MG X COMP(30)	SI	648	ALPRAZOLAM	9.823	0,5 MG X COMP	652	ANSIOLITICO_TRANQUILIZANTE	TB	TABLETA
261	MEDICAMENTOS	504.627	HUMALOG KWIK PEN (X 5)		231	INSULINA HUMANA	9.824	100 UI  X ML	130	HIPOGLICEMIANTE	UN	UNIDAD
261	MEDICAMENTOS	508.610	TIOF PLUS SOL. OFTALMICA		2369	DORZOLAMIDA_TIMOLOL	9.825	2.0 GR_0.5GR X 100 ML	60	ANTIGLAUCOMATOSO	FR	FRASCO
261	MEDICAMENTOS	500.491	ACLASTA LIVI 5 MG/ 100ML		1243	ACIDO ZOLEDRONICO	9.827	5 MG/ 100ML	1.281	INHIBIDOR DE LA RESORCION OSTEOCLASTICA	AM	AMPOLLA
261	MEDICAMENTOS	505.152	INSULINA LANTUS SSTAR  LAPIZ 100UI/ML		231	INSULINA HUMANA	9.828	100UI/ML	130	HIPOGLICEMIANTE	UN	UNIDAD
261	MEDICAMENTOS	509.490	VIGAMOX 0,5% SOL		1922	MOXIFLOXACINO	9.829	0,5%	24	ANTIBIOTICO	FR	FRASCO
261	MEDICAMENTOS	507.321	RAPAMUNE 1 MG X 60 TAB.		2906	SIROLIMUS	8.773	1 MG X TAB.	146	INMUNOSUPRESOR	CJ	CAJA
261	MEDICAMENTOS	503.731	EUCERIN HYALURON FILL								FR	FRASCO
261	MEDICAMENTOS	501.269	BETAPLEX 12,5 MG X 15 COMP.		872	CARVEDILOL	8.592	12,5 MG X COMP.	64	ANTIHIPERTENSIVO _ ANTIANGINOSO	CJ	CAJA
261	MEDICAMENTOS	503.701	FRESUBIN FIBRA X 1 LITRO		1182	PROTEINAS_HIDRATOS DE CARBONO_LIPIDOS	9.830	1 LITRO	3.166	FORMULA ENTERAL	LT	LITRO
261	MEDICAMENTOS	502.102	CLARIMAX 250 MG JARABE		1463	CLARITROMICINA	9.831	250 MG X 5ML	24	ANTIBIOTICO	FR	FRASCO
261	MEDICAMENTOS	503.781	FENILEFRINA 0,9% X 1 ML		1589	FENILEFRINA	9.832	0,9% X 1 ML	1.641	VASOPRESOR	AM	AMPOLLA
261	MEDICAMENTOS	509.673	WELLBUTRIN XL 150 MG X 30 COMP		3123	BUPROPION	9.833	150 MG X COMP	42	ANTIDEPRESIVO	CJ	CAJA
261	MEDICAMENTOS	500.010	AGUJA CORTA(8MM)PEN 320109		3107	AGUJA INSULINA	9.834	8MM	3.381	TRATAMIENTO DIABETES	UN	UNIDAD
261	MEDICAMENTOS	500.011	AGUJA MINI(5MM) PEN 320119		3107	AGUJA INSULINA	9.835	5MM	3.381	TRATAMIENTO DIABETES	UN	UNIDAD
261	MEDICAMENTOS	501.276	BILAXIL GRAN 400 GR		2010	PLANTAGO OVATA_CASSIA ANGUSTIFOLIA	9.836	400 GR	148	LAXANTE	FR	FRASCO
261	MEDICAMENTOS	500.306	ARILEX FT 15 MG X 30 COMP.								CJ	CAJA
261	MEDICAMENTOS	501.282	BIOGAIA  X 10 COMP								CJ	CAJA
261	MEDICAMENTOS	505.278	LAMICTAL 100 MG (30) X COMP DU								TB	TABLETA
261	MEDICAMENTOS	503.613	EUCERIN SOL. F50 CR.U/P. 50								UN	UNIDAD
261	MEDICAMENTOS	500.822	ATACAND 16/12.5 MG X 28 COMP		75	CANDESARTAN CILEXETILO	9.622	16MG_12.5 MG X COMP	3.086	ANTIHIPERTENSIVO	CJ	CAJA
261	MEDICAMENTOS	506.003	NEUPRO 8 MG X 14 PARCHES								CJ	CAJA
261	MEDICAMENTOS	502.861	DEXAMETASONA 4 MG X 10 COMP CORTYK		1495	DEXAMETASONA	9.838	4 MG X COMP	116	CORTICOSTEROIDE	CJ	CAJA
261	MEDICAMENTOS	505.271	LECHE NIDO CRECE LIGHT 1750 GR		3342	COMPONENTES LECHE_VITAMINAS_PROBIOTICOS	9.839	1750 GR	3.166	FORMULA ENTERAL	TR	TARRO
2613	MEDICAMENTOS CONTROLADOS	803.824	FENTANILA 10 ML X AMP	SI	713	FENTANILO	9.840	10ML X AMP	3.483	ANALGESICO NARCOTICO	AM	AMPOLLA
261	MEDICAMENTOS	501.353	BLOX 8 MG X 30 COMP		73	CANDESARTAN	9.841	8 MG X COMP	3.086	ANTIHIPERTENSIVO	CJ	CAJA
261	MEDICAMENTOS	507.518	ROSUMED 10 MG X 30 COMP		513	ROSUVASTATINA 	9.842	10 MG X COMP	134	HIPOLIPEMIANTE _ HIPOCOLESTEROLEMIANTE	CJ	CAJA
261	MEDICAMENTOS	504.119	TROPONINA I  (CTN1)  KIT X 25 CARTRIDGE		3309	TEST KIT	9.843	25 CARTRIDGE	3.308	TEST SCREENING	KT	KIT
261	MEDICAMENTOS	501.591	CALCIMAX D3 X 60 COMP		109	CITRATO DE CALCIO TETRAHIDRATO 	9.250	1500 MG_200 UI X COMP	114	CALCIOTERAPIA	CJ	CAJA
261	MEDICAMENTOS	503.309	EXFORGE 5/80  X 30 COMP		2685	AMLODIPINO _ VALSARTAN	9.844	5MG_80MG  X COMP	64	ANTIHIPERTENSIVO _ ANTIANGINOSO	CJ	CAJA
261	MEDICAMENTOS	503.802	EXELON 18 MG(10CM)PARCHE X 30		335	RIVASTIGMINA	9.846	18 MG  X PARCHE	176	TRATAMIENTO DEL ALZHEIMER	CJ	CAJA
261	MEDICAMENTOS	503.182	DULCOLAX GOTAS 15 ML		491	PICOSULFATO DE  SODIO	9.847	7.5 MG X ML	148	LAXANTE	FR	FRASCO
261	MEDICAMENTOS	505.066	JEVITY  1 LT RDTH		1182	PROTEINAS_HIDRATOS DE CARBONO_LIPIDOS	8.206	1 LT	1.183	FORMULA ENTERAL_NUTRICIONAL E ISOTONICA	FR	FRASCO
261	MEDICAMENTOS	503.665	FRESUBIN HP X LITRO		1182	PROTEINAS_HIDRATOS DE CARBONO_LIPIDOS	9.848	1 LITRO	3.166	FORMULA ENTERAL	LT	LITRO
261	MEDICAMENTOS	507.059	PROGENDO  400 MG X 30 COMP		501	PROGESTERONA	9.850	400 MG X COMP	164	PROGESTAGENOTERAPIA	CJ	CAJA
261	MEDICAMENTOS	509.222	VANNAIR 160 MCG INHALADOR		203	FORMOTEROL _ BUDESONIDA	9.852	160 MCG X DOSIS	110	BRONCODILATADOR _  ANTIASMATICO	FR	FRASCO
261	MEDICAMENTOS	505.286	LECHE NAN 3 PRO 900 GR		3342	COMPONENTES LECHE_VITAMINAS_PROBIOTICOS	9.853	900 GR	898	SUPLEMENTO NUTRICIONAL	TR	TARRO
261	MEDICAMENTOS	505.211	INSULINA LEVEMIR FLEX PEN  100UI/ML (3ML)		1780	INSULINA DETEMIR	9.854	100UI/ML	130	HIPOGLICEMIANTE	UN	UNIDAD
261	MEDICAMENTOS	503.321	DURATOCIN 100 MCG/ML X AMP(FRIO)		1367	CARBETOCIN	9.106	100 MCG X AMP	1.150	OXITOCICO	AM	AMPOLLA
261	MEDICAMENTOS	501.062	BARACLUDE 0,5 MG X 30 COMP								CJ	CAJA
261	MEDICAMENTOS	502.329	COLCHICINA (40)SOBRE X 20 COMP		1488	COLCHICINA	9.128	0.5 MG X COMP	880	HIPOURICEMIANTE_ANTIANGINOSO	SO	SOBRE
261	MEDICAMENTOS	507.318	NESQUICK VAINILLA X SOBRE 200 GR		2842	COMPONENTES LECHE	9.855	200 GR X SOBRE	2.908	SABORIZANTE LECHE	SO	SOBRE
261	MEDICAMENTOS	504.631	HUMIRA  40 MG X 2 JERINGAS		1006	ADALIMUMAB	9.856	40 MG X JERINGA	1.008	INH FACTOR NECROSIS TUMOR	CJ	CAJA
261	MEDICAMENTOS	502.391	CRANBERRIES (ARANDANO GNC)		3505	ARANDANO	9.636	CRANBERRIES (ARANDANO GNC)	3.491	PROFILAXIS	FR	FRASCO
261	MEDICAMENTOS	502.584	DALACIN FOSFATO 300 MG X AMP		111	CLINDAMICINA	7.746	300 MG X AMP	24	ANTIBIOTICO	AM	AMPOLLA
261	MEDICAMENTOS	500.813	AXASOL 500 MG X 2 COMP								CJ	CAJA
261	MEDICAMENTOS	506.455	OMNIPAQUE 350 (100 ML)								FR	FRASCO
261	MEDICAMENTOS	507.323	PROCORALAN 5 MG X 28 COMP								CJ	CAJA
261	MEDICAMENTOS	503.803	EXELON 9 MG (5CM) X 30 PARCHES		335	RIVASTIGMINA	9.857	9 MG  X PARCHE	176	TRATAMIENTO DEL ALZHEIMER	CJ	CAJA
261	MEDICAMENTOS	507.341	RASILEZ 300 MG X 28 COMP		2944	ALISKIRENO	9.858	300 MG X COMP	3.086	ANTIHIPERTENSIVO	CJ	CAJA
261	MEDICAMENTOS	501.641	CERADERM CREMA 200 GR		393	CERAMIDAS 	9.859	200 GR	170	RECONSTITUYENTE DERMICO	FR	FRASCO
261	MEDICAMENTOS	509.683	ZALDIAR (20) X COMP. DU		845	PARACETAMOL_TRAMADOL	8.782	325 MG_37.5 MG X COMP	846	ANALGESICO CENTRAL	TB	TABLETA
261	MEDICAMENTOS	509.487	VYTORIN 10/40 X TABLETA DU(28)		411	EZETIMIBA _ SIMVASTATINA	9.887	10MG_40MG X TABLETA	1.073	INHIBIDOR DE COLESTEROL INTESTINAL_HIPOLIPIDEMIANTE	TB	TABLETA
261	MEDICAMENTOS	503.133	DISGREN AAS 81 X 30 COMP		1268	ACIDO ACETIL SALICILICO	9.860	81MG X COMP	1.070	ANTIAGREGANTE PLAQUETARIO	CJ	CAJA
261	MEDICAMENTOS	507.664	SANDIMMUN 50 MG X 50 CAP		99	CICLOSPORINA	8.349	50 MG X CAP	146	INMUNOSUPRESOR	CJ	CAJA
261	MEDICAMENTOS	508.022	ZOMETA 4 MG E.V X VIAL		1243	ACIDO ZOLEDRONICO	8.386	4 MG X VIAL	1.281	INHIBIDOR DE LA RESORCION OSTEOCLASTICA	AM	AMPOLLA
261	MEDICAMENTOS	503.762	FEMIPLUS 20 X 28 COMP								CJ	CAJA
261	MEDICAMENTOS	506.380	OLMETEC PLUS 40/12,5 X 28 COMP		3329	OLMESARTAN_HIDROCLOROTIAZIDA	9.511	40MG_12,5MG X COMP	68	ANTIHIPERTENSIVO _ DIURETICO	CJ	CAJA
261	MEDICAMENTOS	503.608	ETAMBUTOL 100 MG (100)								TB	TABLETA
261	MEDICAMENTOS	503.609	ETAMBUTOL 400 MG. (100)								TB	TABLETA
261	MEDICAMENTOS	500.005	AGUA ESTERIL(18)  C/TAPA  500 ML		3110	AGUA ESTERILIZADA	9.862	500 ML	2.801	LIMPIEZA PIEL SENSIBLE	FR	FRASCO
261	MEDICAMENTOS	505.217	LAGRIMAS ARTIF(LUVIS). X 20 ML		1063	ALCOHOL POLIVINILICO	9.967	20 ML	1.064	HUMECTANTE LUBRICANTE OFTALMICO	FR	FRASCO
261	MEDICAMENTOS	503.313	ELECARE 400 GR		1297	AMINOACIDOS	9.864	400 GR	898	SUPLEMENTO NUTRICIONAL	TR	TARRO
261	MEDICAMENTOS	506.075	NEXIUM 10 MG X SACHET(28)		895	ESOMEPRAZOL	9.980	10 MG X SACHET	896	INHIBIDOR DE LA BOMBA DE PROTONES	SO	SOBRE
261	MEDICAMENTOS	500.444	AVENA  EXOMEGA  CREMA  CORPORAL		2121	AVENA_SILICONA_GLICERINA	9.865	100ML	166	PROTECTOR DERMICO	FR	FRASCO
261	MEDICAMENTOS	505.046	JALRA M 50/850 X 28 COMP								CJ	CAJA
261	MEDICAMENTOS	504.045	FULGRAM 400 MG (10)X CAPSULA D.U.		1128	NORFLOXACINO	8.639	400 MG X CAPSULA	34	ANTIBIOTICO URINARIO	TB	TABLETA
261	MEDICAMENTOS	506.915	PLEXUS COMP X DU		55	BETAMETASONA _ CLORFENAMINA	9.867	0.25 MG_ 2MG X COMP	802	ANTIHISTAMINICO	TB	TABLETA
261	MEDICAMENTOS	500.326	ALBUMINA 20% 100 ML								AM	AMPOLLA
261	MEDICAMENTOS	506.611	PARACETAMOL 1 GR(10) EV  100ML								AM	AMPOLLA
261	MEDICAMENTOS	507.405	RHINOCORT AGUA 32 MCG INH. NASAL		1353	BUDESONIDA	9.568	32 MCG X DOSIS	802	ANTIHISTAMINICO	FR	FRASCO
261	MEDICAMENTOS	506.274	NUTRILON 3 PREMIUN 900 GR		2842	COMPONENTES LECHE	9.869	900 GR	2.868	MAS DE 12 MESES	TR	TARRO
261	MEDICAMENTOS	509.819	XOLOF_D SOL OFTALMICA		3177	DEXAMETASONA_TOBRAMICINA	10.361	0.3 GR_0.1 GR X 100 ML	3.179	ANTIINFECCIOSO OFTALMICO	FR	FRASCO
261	MEDICAMENTOS	509.313	GAMAGLOBULINA VARITEC HIPERINMUNE		3488	GAMAGLOBULINA	9.873	GAMAGLOBULINA VARITEC HIPERINMUNE	3.491	PROFILAXIS	AM	AMPOLLA
261	MEDICAMENTOS	502.397	COMPLEX  LOCION MANOS Y CUERPO								FR	FRASCO
261	MEDICAMENTOS	502.398	COMPLEX_15 FACIAL CREMA		1664	FOSFOLIPIDOS	9.051	100 ML	1.270	HEPATOPROTECTOR_LITOLITICO	FR	FRASCO
261	MEDICAMENTOS	507.663	SANDIMMUN NEORAL 100MG 50 CAPS		99	CICLOSPORINA	8.182	100MG X CAPS	146	INMUNOSUPRESOR	CJ	CAJA
261	MEDICAMENTOS	500.880	AUGMENTIN ES 600 X 50 MIL								FR	FRASCO
261	MEDICAMENTOS	505.797	MICARDIS AMLO 40/5MG X 28 COMP								CJ	CAJA
2613	MEDICAMENTOS CONTROLADOS	805.819	MISOTROL 200 MG (28) X COMPR	SI	1766	MISOPROSTOL	9.875	200 MG X COMPR	1.769	ANALOGO DE PROSTAGLANDINA	TB	TABLETA
261	MEDICAMENTOS	504.121	GALVUS MET 50/850 MG X 28 COMP		451	METFORMINA _ VILDAGLIPTINA	9.876	50MG_850 MG X COMP	132	HIPOGLICEMIANTE ORAL	CJ	CAJA
261	MEDICAMENTOS	507.325	QUETIDIN XR 50 MG X 30 COMP								CJ	CAJA
261	MEDICAMENTOS	502.411	CONDROSULF 800 MG X 30 COMP		2364	CONDROITINA SULFATO	9.222	800 MG X COMP	1.501	TERAPIA ANTIARTROSIS	CJ	CAJA
261	MEDICAMENTOS	505.279	LECHE HUMANA SENEAL 400 GR								TR	TARRO
261	MEDICAMENTOS	504.014	FRAGMIN 7500 UI		1190	DALTEPARINA SODICA	9.880	7500 UI	36	ANTICOAGULANTE _ ANTITROMBOTICO	AM	AMPOLLA
261	MEDICAMENTOS	504.661	HYDROSEPT 800 ML(36)		1063	ALCOHOL POLIVINILICO	9.881	800 ML	3.108	DESINFECTANTE	CJ	CAJA
261	MEDICAMENTOS	508.505	TAREG_D 320/25 (28)X 28 COMP		361	VALSARTAN _ HIDROCLOROTIAZIDA	9.882	320MG_25MG X COMP	3.086	ANTIHIPERTENSIVO	CJ	CAJA
261	MEDICAMENTOS	508.402	RESORCAL NIÑO 30 MG X 18 SO		507	RACECADOTRILO	9.883	30 MG X SOBRE	172	REGULADOR FLORA INTESTINAL	CJ	CAJA
261	MEDICAMENTOS	509.483	VYTORIN10/10 X TABLETA DU(28)		411	EZETIMIBA _ SIMVASTATINA	9.885	10MG_10MG X TABLETA	1.073	INHIBIDOR DE COLESTEROL INTESTINAL_HIPOLIPIDEMIANTE	TB	TABLETA
261	MEDICAMENTOS	509.485	VYTORIN 10/20 (28) X COMP DU		411	EZETIMIBA _ SIMVASTATINA	9.886	10MG_20MG X TABLETA	1.073	INHIBIDOR DE COLESTEROL INTESTINAL_HIPOLIPIDEMIANTE	TB	TABLETA
261	MEDICAMENTOS	509.487	VYTORIN 10/40 X TABLETA DU(28)		411	EZETIMIBA _ SIMVASTATINA	9.887	10MG_40MG X TABLETA	1.073	INHIBIDOR DE COLESTEROL INTESTINAL_HIPOLIPIDEMIANTE	TB	TABLETA
261	MEDICAMENTOS	505.834	MINIDIAB 5 MG X TABLETA DU (30)		1670	GLIPIZIDA	9.888	5 MG X TABLETA	132	HIPOGLICEMIANTE ORAL	TB	TABLETA
261	MEDICAMENTOS	505.030	JANUMET 50/500  X TABLETA DU(56)		847	METFORMINA_SITAGLIPTINA	9.889	50MG_500MG  X TABLETA	132	HIPOGLICEMIANTE ORAL	TB	TABLETA
261	MEDICAMENTOS	502.470	CORODIN_D X 30 COMPRIMIDOS		275	LOSARTAN POTASICO _ HIDROCLOROTIAZIDA	8.272	50 MG_ 12.5 MG X COMP	68	ANTIHIPERTENSIVO _ DIURETICO	CJ	CAJA
261	MEDICAMENTOS	505.809	MIXGEN CREMA DERMICA 15 GRS		57	BETAMETASONA _ GENTAMICINA	7.620	0.5 MG_1 MG X GR	32	ANTIBIOTICO _ CORTICOSTEROIDE	TU	TUBO
261	MEDICAMENTOS	507.691	SUPPORTAN DRINK CAPUCCINO 200 ML(4)		1222	ACEITE DE PESCADO_EPA Y DHA	9.891	200 ML	1.183	FORMULA ENTERAL_NUTRICIONAL E ISOTONICA	FR	FRASCO
261	MEDICAMENTOS	506.318	NUTRIFLEX PERI		1297	AMINOACIDOS	8.706	1000 ML	1.314	NUTRICION PARENTERAL	UN	UNIDAD
261	MEDICAMENTOS	506.682	PERFADEX SOL 2,8 LITROS(2)		187	ELECTROLITOS	9.894	2,8 LITROS	2.856	CONSERVA ORGANO TRANSPLANTE	MA	MATRAZ
2613	MEDICAMENTOS CONTROLADOS	808.054	SOMNO XR 12,5 MG X COMP DU(30)	SI	649	ZOLPIDEM	9.895	12,5 MG X COMP	140	INDUCTOR DEL SUEÑO	TB	TABLETA
2618	MEDICAMENTOS ONCOLOGICOS	823.000	DOXOPEG 20 MG (DOXORRUBICINA LIPOSOMAL)		776	DOXORRUBICIA	9.896	20 MG X AMP	790	ANTINEOPLASICO	AM	AMPOLLA
261	MEDICAMENTOS	505.629	MENUIX 1 MG X 30 COMP		2703	RASAGILINA	9.899	1 MG X COMP	392	ANTIPARKINSONIANO	CJ	CAJA
261	MEDICAMENTOS	504.520	HEPABIL X 20 GRAGEAS		10703	BILIS_BOLDO_COLINA_INOSITOL_PANCREAT_MENADIONA	10.702	30_60_20_30_5_5MG	10.701	DIGESTIVO_ANTIDISPEPSIA	CJ	CAJA
261	MEDICAMENTOS	509.467	VIADIL COMPR.X10		885	PARGEVERINA CLORHIDRATO	9.900	5 MG X COMP	52	ANTIESPASMODICO	CJ	CAJA
261	MEDICAMENTOS	509.362	VANTUX MAX(60) X 10 COMP SO								SO	SOBRE
2613	MEDICAMENTOS CONTROLADOS	800.181	ADAX 0,5 MG X COMP (30)	SI	648	ALPRAZOLAM	9.901	0,5 MG X COMP	652	ANSIOLITICO_TRANQUILIZANTE	TB	TABLETA
261	MEDICAMENTOS	501.110	BILIDREN 20 MG X 30 COMP								CJ	CAJA
261	MEDICAMENTOS	504.063	FUROSEMIDA 20MG/ML AMP 2 ML								AM	AMPOLLA
261	MEDICAMENTOS	502.593	DALACIN 300MG(16) X CAPSULA DU		111	CLINDAMICINA	8.284	300MG X CAPSULA	24	ANTIBIOTICO	TB	TABLETA
261	MEDICAMENTOS	507.316	PROTEINEX  275 GR		1182	PROTEINAS_HIDRATOS DE CARBONO_LIPIDOS	9.902	275 GR	898	SUPLEMENTO NUTRICIONAL	TR	TARRO
261	MEDICAMENTOS	505.084	KANK-EZE PLUS 5 ML								FR	FRASCO
261	MEDICAMENTOS	500.838	ALDINAM 50 MG X 30 COMP								CJ	CAJA
261	MEDICAMENTOS	500.839	ALDINAM 100 MG X 30 COMP								CJ	CAJA
261	MEDICAMENTOS	508.097	SPIRIVA RESPIMAT INHALADOR								FR	FRASCO
261	MEDICAMENTOS	509.528	VIMPAT 100 MG X 28 COMP								CJ	CAJA
261	MEDICAMENTOS	502.483	ZN 40 ISDIN CREMA		1151	DEXPANTENOL	9.904	50 ML	3.064	REGENERADOR PIEL	FR	FRASCO
261	MEDICAMENTOS	504.122	GALVUS MET 50/1000 X 28 COMP		451	METFORMINA _ VILDAGLIPTINA	9.905	50MG_1000MG X COMP	130	HIPOGLICEMIANTE	CJ	CAJA
