CODIGO|DESCRIPTOR|CAPITULO_NUM|CAPITULO_TITULO|VERSION
Z223|PORTADOR DE OTRAS ENFERMEDADES BACTERIANAS ESPECIFICADAS|Z20-Z29|CONTACTOS Y EXPOSICIÓN A ENFERMEDADES CONTAGIOSAS|2010_DEIS
Z224|PORTADOR DE ENFERMEDADES INFECCIOSAS CON UN MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL|Z20-Z29|CONTACTOS Y EXPOSICIÓN A ENFERMEDADES CONTAGIOSAS|2010_DEIS
Z225|PORTADOR DE HEPATITIS VIRAL|Z20-Z29|CONTACTOS Y EXPOSICIÓN A ENFERMEDADES CONTAGIOSAS|2010_DEIS
Z226|PORTADOR DE ENFERMEDAD INFECCIOSA DEBIDA AL VIRUS HUMANO T-LINFOTROPICO TIPO 1 (VHTL-1)|Z20-Z29|CONTACTOS Y EXPOSICIÓN A ENFERMEDADES CONTAGIOSAS|2010_DEIS
Z228|PORTADOR DE OTRAS ENFERMEDADES INFECCIOSAS|Z20-Z29|CONTACTOS Y EXPOSICIÓN A ENFERMEDADES CONTAGIOSAS|2010_DEIS
Z229|PORTADOR DE ENFERMEDAD INFECCIOSA NO ESPECIFICADA|Z20-Z29|CONTACTOS Y EXPOSICIÓN A ENFERMEDADES CONTAGIOSAS|2010_DEIS
Z230|NECESIDAD DE INMUNIZACION SOLO CONTRA EL COLERA|Z20-Z29|CONTACTOS Y EXPOSICIÓN A ENFERMEDADES CONTAGIOSAS|2010_DEIS
Z231|NECESIDAD DE INMUNIZACION SOLO CONTRA LA TIFOIDEA-PARATIFOIDEA (TAB)|Z20-Z29|CONTACTOS Y EXPOSICIÓN A ENFERMEDADES CONTAGIOSAS|2010_DEIS
Z232|NECESIDAD DE INMUNIZACION CONTRA LA TUBERCULOSIS (BCG)|Z20-Z29|CONTACTOS Y EXPOSICIÓN A ENFERMEDADES CONTAGIOSAS|2010_DEIS
Z233|NECESIDAD DE INMUNIZACION CONTRA LA PESTE|Z20-Z29|CONTACTOS Y EXPOSICIÓN A ENFERMEDADES CONTAGIOSAS|2010_DEIS
Z234|NECESIDAD DE INMUNIZACION CONTRA LA TULAREMIA|Z20-Z29|CONTACTOS Y EXPOSICIÓN A ENFERMEDADES CONTAGIOSAS|2010_DEIS
Z235|NECESIDAD DE INMUNIZACION SOLO CONTRA EL TETANOS|Z20-Z29|CONTACTOS Y EXPOSICIÓN A ENFERMEDADES CONTAGIOSAS|2010_DEIS
Z236|NECESIDAD DE INMUNIZACION SOLO CONTRA LA DIFTERIA|Z20-Z29|CONTACTOS Y EXPOSICIÓN A ENFERMEDADES CONTAGIOSAS|2010_DEIS
Z237|NECESIDAD DE INMUNIZACION SOLO CONTRA LA TOS FERINA|Z20-Z29|CONTACTOS Y EXPOSICIÓN A ENFERMEDADES CONTAGIOSAS|2010_DEIS
Z238|NECESIDAD DE INMUNIZACION SOLO CONTRA OTRA ENFERMEDAD BACTERIANA|Z20-Z29|CONTACTOS Y EXPOSICIÓN A ENFERMEDADES CONTAGIOSAS|2010_DEIS
Z240|NECESIDAD DE INMUNIZACION CONTRA LA POLIOMIELITIS|Z20-Z29|CONTACTOS Y EXPOSICIÓN A ENFERMEDADES CONTAGIOSAS|2010_DEIS
Z241|NECESIDAD DE INMUNIZACION CONTRA LA ENCEFALITIS VIRAL TRANSMITIDA POR ARTROPODOS|Z20-Z29|CONTACTOS Y EXPOSICIÓN A ENFERMEDADES CONTAGIOSAS|2010_DEIS
Z242|NECESIDAD DE INMUNIZACION CONTRA LA RABIA|Z20-Z29|CONTACTOS Y EXPOSICIÓN A ENFERMEDADES CONTAGIOSAS|2010_DEIS
Z243|NECESIDAD DE INMUNIZACION CONTRA LA FIEBRE AMARILLA|Z20-Z29|CONTACTOS Y EXPOSICIÓN A ENFERMEDADES CONTAGIOSAS|2010_DEIS
Z244|NECESIDAD DE INMUNIZACION SOLO CONTRA EL SARAMPION|Z20-Z29|CONTACTOS Y EXPOSICIÓN A ENFERMEDADES CONTAGIOSAS|2010_DEIS
Z245|NECESIDAD DE INMUNIZACION SOLO CONTRA LA RUBEOLA|Z20-Z29|CONTACTOS Y EXPOSICIÓN A ENFERMEDADES CONTAGIOSAS|2010_DEIS
Z246|NECESIDAD DE INMUNIZACION CONTRA LA HEPATITIS VIRAL|Z20-Z29|CONTACTOS Y EXPOSICIÓN A ENFERMEDADES CONTAGIOSAS|2010_DEIS
Z250|NECESIDAD DE INMUNIZACION SOLO CONTRA LA PAROTIDITIS|Z20-Z29|CONTACTOS Y EXPOSICIÓN A ENFERMEDADES CONTAGIOSAS|2010_DEIS
Z251|NECESIDAD DE INMUNIZACION CONTRA LA INFLUENZA (GRIPE)|Z20-Z29|CONTACTOS Y EXPOSICIÓN A ENFERMEDADES CONTAGIOSAS|2010_DEIS
Z258|NECESIDAD DE INMUNIZACION CONTRA OTRAS ENFERMEDADES VIRALES UNICAS ESPECIFICADAS|Z20-Z29|CONTACTOS Y EXPOSICIÓN A ENFERMEDADES CONTAGIOSAS|2010_DEIS
Z260|NECESIDAD DE INMUNIZACION CONTRA LA LEISHMANIASIS|Z20-Z29|CONTACTOS Y EXPOSICIÓN A ENFERMEDADES CONTAGIOSAS|2010_DEIS
Z268|NECESIDAD DE INMUNIZACION CONTRA OTRAS ENFERMEDADES INFECCIOSAS UNICAS ESPECIFICADAS|Z20-Z29|CONTACTOS Y EXPOSICIÓN A ENFERMEDADES CONTAGIOSAS|2010_DEIS
Z269|NECESIDAD DE INMUNIZACION CONTRA ENFERMEDAD INFECCIOSA NO ESPECIFICADA|Z20-Z29|CONTACTOS Y EXPOSICIÓN A ENFERMEDADES CONTAGIOSAS|2010_DEIS
Z270|NECESIDAD DE INMUNIZACION CONTRA EL COLERA Y LA TIFOIDEA-PARATIFOIDEA (COLERA+TAB)|Z20-Z29|CONTACTOS Y EXPOSICIÓN A ENFERMEDADES CONTAGIOSAS|2010_DEIS
Z271|NECESIDAD DE INMUNIZACION CONTRA DIFTERIA-PERTUSSIS-TETANOS COMBINADOS (DPT)|Z20-Z29|CONTACTOS Y EXPOSICIÓN A ENFERMEDADES CONTAGIOSAS|2010_DEIS
Z272|NECESIDAD DE INMUNIZACION CONTRA DIFTERIA-PERTUSSIS-TETANOS Y TIFOIDEA-PARATIFOIDEA (DPT+TAB)|Z20-Z29|CONTACTOS Y EXPOSICIÓN A ENFERMEDADES CONTAGIOSAS|2010_DEIS
Z273|NECESIDAD DE INMUNIZACION CONTRA DIFTERIA-PERTUSSIS-TETANOS Y POLIOMIELITIS (DPT+POLIO)|Z20-Z29|CONTACTOS Y EXPOSICIÓN A ENFERMEDADES CONTAGIOSAS|2010_DEIS
Z274|NECESIDAD DE INMUNIZACION CONTRA SARAMPION-PAROTIDITIS-RUBEOLA (SPR) (MMR)|Z20-Z29|CONTACTOS Y EXPOSICIÓN A ENFERMEDADES CONTAGIOSAS|2010_DEIS
Z278|NECESIDAD DE INMUNIZACION CONTRA OTRAS COMBINACIONES DE ENFERMEDADES INFECCIOSAS|Z20-Z29|CONTACTOS Y EXPOSICIÓN A ENFERMEDADES CONTAGIOSAS|2010_DEIS
Z279|NECESIDAD DE INMUNIZACION CONTRA COMBINACIONES NO ESPECIFICADAS DE ENFERMEDADES INFECCIOSAS|Z20-Z29|CONTACTOS Y EXPOSICIÓN A ENFERMEDADES CONTAGIOSAS|2010_DEIS
Z280|INMUNIZACION NO REALIZADA POR CONTRAINDICACION|Z20-Z29|CONTACTOS Y EXPOSICIÓN A ENFERMEDADES CONTAGIOSAS|2010_DEIS
Z281|INMUNIZACION NO REALIZADA POR DECISION DEL PACIENTE, POR MOTIVOS DE CREENCIA O DE PRESION DE GRUPO|Z20-Z29|CONTACTOS Y EXPOSICIÓN A ENFERMEDADES CONTAGIOSAS|2010_DEIS
Z282|INMUNIZACION NO REALIZADA POR DECISION DEL PACIENTE, POR OTRAS RAZONES Y POR LAS NO ESPECIFICADAS|Z20-Z29|CONTACTOS Y EXPOSICIÓN A ENFERMEDADES CONTAGIOSAS|2010_DEIS
Z288|INMUNIZACION NO REALIZADA POR OTRAS RAZONES|Z20-Z29|CONTACTOS Y EXPOSICIÓN A ENFERMEDADES CONTAGIOSAS|2010_DEIS
Z289|INMUNIZACION NO REALIZADA POR RAZON NO ESPECIFICADA|Z20-Z29|CONTACTOS Y EXPOSICIÓN A ENFERMEDADES CONTAGIOSAS|2010_DEIS
Z290|NECESIDAD DE AISLAMIENTO|Z20-Z29|CONTACTOS Y EXPOSICIÓN A ENFERMEDADES CONTAGIOSAS|2010_DEIS
Z291|NECESIDAD DE INMUNOTERAPIA PROFILACTICA|Z20-Z29|CONTACTOS Y EXPOSICIÓN A ENFERMEDADES CONTAGIOSAS|2010_DEIS
Z292|NECESIDAD DE OTRA QUIMIOTERAPIA PROFILACTICA|Z20-Z29|CONTACTOS Y EXPOSICIÓN A ENFERMEDADES CONTAGIOSAS|2010_DEIS
Z298|NECESIDAD DE OTRAS MEDIDAS PROFILACTICAS ESPECIFICADAS|Z20-Z29|CONTACTOS Y EXPOSICIÓN A ENFERMEDADES CONTAGIOSAS|2010_DEIS
Z299|NECESIDAD DE MEDIDA PROFILACTICA NO ESPECIFICADA|Z20-Z29|CONTACTOS Y EXPOSICIÓN A ENFERMEDADES CONTAGIOSAS|2010_DEIS
Z300|CONSEJO Y ASESORAMIENTO GENERAL SOBRE LA ANTICONCEPCION|Z30-Z39|INTERVENCIONES RELATIVAS A LA REPRODUCCIÓN|2010_DEIS
Z301|INSERCION DE DISPOSITIVO ANTICONCEPTIVO (INTRAUTERINO)|Z30-Z39|INTERVENCIONES RELATIVAS A LA REPRODUCCIÓN|2010_DEIS
Z302|ESTERILIZACION (QUIRURGICA)|Z30-Z39|INTERVENCIONES RELATIVAS A LA REPRODUCCIÓN|2010_DEIS
Z303|EXTRACCION MENSTRUAL|Z30-Z39|INTERVENCIONES RELATIVAS A LA REPRODUCCIÓN|2010_DEIS
Z304|SUPERVISION DEL USO DE DROGAS ANTICONCEPTIVAS|Z30-Z39|INTERVENCIONES RELATIVAS A LA REPRODUCCIÓN|2010_DEIS
Z305|SUPERVISION DEL USO DE DISPOSITIVO ANTICONCEPTIVO (INTRAUTERINO)|Z30-Z39|INTERVENCIONES RELATIVAS A LA REPRODUCCIÓN|2010_DEIS
Z308|OTRAS ATENCIONES ESPECIFICADAS PARA LA ANTICONCEPCION|Z30-Z39|INTERVENCIONES RELATIVAS A LA REPRODUCCIÓN|2010_DEIS
Z309|ASISTENCIA PARA LA ANTICONCEPCION, NO ESPECIFICADA|Z30-Z39|INTERVENCIONES RELATIVAS A LA REPRODUCCIÓN|2010_DEIS
Z310|TUBOPLASTIA O VASOPLASTIA POSTERIOR A ESTERILIZACION|Z30-Z39|INTERVENCIONES RELATIVAS A LA REPRODUCCIÓN|2010_DEIS
Z311|INSEMINACION ARTIFICIAL|Z30-Z39|INTERVENCIONES RELATIVAS A LA REPRODUCCIÓN|2010_DEIS
Z312|FECUNDACION IN VITRO|Z30-Z39|INTERVENCIONES RELATIVAS A LA REPRODUCCIÓN|2010_DEIS
Z313|OTROS METODOS DE ATENCION PARA LA FECUNDACION|Z30-Z39|INTERVENCIONES RELATIVAS A LA REPRODUCCIÓN|2010_DEIS
Z314|INVESTIGACION Y PRUEBA PARA LA PROCREACION|Z30-Z39|INTERVENCIONES RELATIVAS A LA REPRODUCCIÓN|2010_DEIS
Z315|ASESORAMIENTO GENETICO|Z30-Z39|INTERVENCIONES RELATIVAS A LA REPRODUCCIÓN|2010_DEIS
Z316|CONSEJO Y ASESORAMIENTO GENERAL SOBRE LA PROCREACION|Z30-Z39|INTERVENCIONES RELATIVAS A LA REPRODUCCIÓN|2010_DEIS
Z318|OTRA ATENCION ESPECIFICADA PARA LA PROCREACION|Z30-Z39|INTERVENCIONES RELATIVAS A LA REPRODUCCIÓN|2010_DEIS
Z319|ATENCION NO ESPECIFICADA RELACIONADA CON LA PROCREACION|Z30-Z39|INTERVENCIONES RELATIVAS A LA REPRODUCCIÓN|2010_DEIS
Z320|EMBARAZO (AUN) NO CONFIRMADO|Z30-Z39|INTERVENCIONES RELATIVAS A LA REPRODUCCIÓN|2010_DEIS
Z321|EMBARAZO CONFIRMADO|Z30-Z39|INTERVENCIONES RELATIVAS A LA REPRODUCCIÓN|2010_DEIS
Z33X|ESTADO DE EMBARAZO, INCIDENTAL|Z30-Z39|INTERVENCIONES RELATIVAS A LA REPRODUCCIÓN|2010_DEIS
Z340|SUPERVISION DE PRIMER EMBARAZO NORMAL|Z30-Z39|INTERVENCIONES RELATIVAS A LA REPRODUCCIÓN|2010_DEIS
Z348|SUPERVISION DE OTROS EMBARAZOS NORMALES|Z30-Z39|INTERVENCIONES RELATIVAS A LA REPRODUCCIÓN|2010_DEIS
Z349|SUPERVISION DE EMBARAZO NORMAL NO ESPECIFICADO|Z30-Z39|INTERVENCIONES RELATIVAS A LA REPRODUCCIÓN|2010_DEIS
Z350|SUPERVISION DE EMBARAZO CON HISTORIA DE ESTERILIDAD|Z30-Z39|INTERVENCIONES RELATIVAS A LA REPRODUCCIÓN|2010_DEIS
Z351|SUPERVISION DE EMBARAZO CON HISTORIA DE ABORTO|Z30-Z39|INTERVENCIONES RELATIVAS A LA REPRODUCCIÓN|2010_DEIS
Z352|SUPERVISION DE EMBARAZO CON OTRO RIESGO EN LA HISTORIA OBSTETRICA O REPRODUCTIVA|Z30-Z39|INTERVENCIONES RELATIVAS A LA REPRODUCCIÓN|2010_DEIS
Z353|SUPERVISION DE EMBARAZO CON HISTORIA DE INSUFICIENTE ATENCION PRENATAL|Z30-Z39|INTERVENCIONES RELATIVAS A LA REPRODUCCIÓN|2010_DEIS
Z354|SUPERVISION DE EMBARAZO CON GRAN MULTIPARIDAD|Z30-Z39|INTERVENCIONES RELATIVAS A LA REPRODUCCIÓN|2010_DEIS
Z355|SUPERVISION DE PRIMIGESTA AÑOSA|Z30-Z39|INTERVENCIONES RELATIVAS A LA REPRODUCCIÓN|2010_DEIS
Z356|SUPERVISION DE PRIMIGESTA MUY JOVEN|Z30-Z39|INTERVENCIONES RELATIVAS A LA REPRODUCCIÓN|2010_DEIS
Z357|SUPERVISION DE EMBARAZO DE ALTO RIESGO DEBIDO A PROBLEMAS SOCIALES|Z30-Z39|INTERVENCIONES RELATIVAS A LA REPRODUCCIÓN|2010_DEIS
Z358|SUPERVISION DE OTROS EMBARAZOS DE ALTO RIESGO|Z30-Z39|INTERVENCIONES RELATIVAS A LA REPRODUCCIÓN|2010_DEIS
Z359|SUPERVISION DE EMBARAZO DE ALTO RIESGO, SIN OTRA ESPECIFICACION|Z30-Z39|INTERVENCIONES RELATIVAS A LA REPRODUCCIÓN|2010_DEIS
Z360|PESQUISA PRENATAL PARA ANOMALIAS CROMOSOMICAS|Z30-Z39|INTERVENCIONES RELATIVAS A LA REPRODUCCIÓN|2010_DEIS
Z361|PESQUISA PRENATAL PARA MEDIR NIVELES ELEVADOS DE ALFAFETOPROTEINAS|Z30-Z39|INTERVENCIONES RELATIVAS A LA REPRODUCCIÓN|2010_DEIS
Z362|OTRAS PESQUISAS PRENATALES BASADAS EN AMNIOCENTESIS|Z30-Z39|INTERVENCIONES RELATIVAS A LA REPRODUCCIÓN|2010_DEIS
Z363|PESQUISA PRENATAL DE MALFORMACIONES USANDO ULTRASONIDO Y OTROS METODOS FISICOS|Z30-Z39|INTERVENCIONES RELATIVAS A LA REPRODUCCIÓN|2010_DEIS
Z364|PESQUISA PRENATAL DEL RETARDO DEL CRECIMIENTO FETAL USANDO ULTRASONIDO Y OTROS METODOS FISICOS|Z30-Z39|INTERVENCIONES RELATIVAS A LA REPRODUCCIÓN|2010_DEIS
Z365|PESQUISA PRENATAL PARA ISOINMUNIZACION|Z30-Z39|INTERVENCIONES RELATIVAS A LA REPRODUCCIÓN|2010_DEIS
Z368|OTRAS PESQUISAS PRENATALES ESPECIFICAS|Z30-Z39|INTERVENCIONES RELATIVAS A LA REPRODUCCIÓN|2010_DEIS
Z369|PESQUISA PRENATAL, SIN OTRA ESPECIFICACION|Z30-Z39|INTERVENCIONES RELATIVAS A LA REPRODUCCIÓN|2010_DEIS
Z370|NACIDO VIVO, UNICO|Z30-Z39|INTERVENCIONES RELATIVAS A LA REPRODUCCIÓN|2010_DEIS
Z371|NACIDO MUERTO, UNICO|Z30-Z39|INTERVENCIONES RELATIVAS A LA REPRODUCCIÓN|2010_DEIS
Z372|GEMELOS, AMBOS NACIDOS VIVOS|Z30-Z39|INTERVENCIONES RELATIVAS A LA REPRODUCCIÓN|2010_DEIS
Z373|GEMELOS, UN NACIDO VIVO Y UN NACIDO MUERTO|Z30-Z39|INTERVENCIONES RELATIVAS A LA REPRODUCCIÓN|2010_DEIS
Z374|GEMELOS, AMBOS NACIDOS MUERTOS|Z30-Z39|INTERVENCIONES RELATIVAS A LA REPRODUCCIÓN|2010_DEIS
Z375|OTROS NACIMIENTOS MULTIPLES, TODOS NACIDOS VIVOS|Z30-Z39|INTERVENCIONES RELATIVAS A LA REPRODUCCIÓN|2010_DEIS
Z376|OTROS NACIMIENTOS MULTIPLES, ALGUNOS NACIDOS VIVOS|Z30-Z39|INTERVENCIONES RELATIVAS A LA REPRODUCCIÓN|2010_DEIS
Z377|OTROS NACIMIENTOS MULTIPLES, TODOS NACIDOS MUERTOS|Z30-Z39|INTERVENCIONES RELATIVAS A LA REPRODUCCIÓN|2010_DEIS
Z379|PRODUCTO DEL PARTO NO ESPECIFICADO|Z30-Z39|INTERVENCIONES RELATIVAS A LA REPRODUCCIÓN|2010_DEIS
Z380|PRODUCTO UNICO, NACIDO EN HOSPITAL|Z30-Z39|INTERVENCIONES RELATIVAS A LA REPRODUCCIÓN|2010_DEIS
Z381|PRODUCTO UNICO, NACIDO FUERA DE HOSPITAL|Z30-Z39|INTERVENCIONES RELATIVAS A LA REPRODUCCIÓN|2010_DEIS
Z382|PRODUCTO UNICO, LUGAR DE NACIMIENTO NO ESPECIFICADO|Z30-Z39|INTERVENCIONES RELATIVAS A LA REPRODUCCIÓN|2010_DEIS
Z383|GEMELOS, NACIDOS EN HOSPITAL|Z30-Z39|INTERVENCIONES RELATIVAS A LA REPRODUCCIÓN|2010_DEIS
Z384|GEMELOS, NACIDOS FUERA DE HOSPITAL|Z30-Z39|INTERVENCIONES RELATIVAS A LA REPRODUCCIÓN|2010_DEIS
Z385|GEMELOS, LUGAR DE NACIMIENTO NO ESPECIFICADO|Z30-Z39|INTERVENCIONES RELATIVAS A LA REPRODUCCIÓN|2010_DEIS
Z386|OTROS NACIMIENTOS MULTIPLES, EN HOSPITAL|Z30-Z39|INTERVENCIONES RELATIVAS A LA REPRODUCCIÓN|2010_DEIS
Z387|OTROS NACIMIENTOS MULTIPLES, FUERA DEL HOSPITAL|Z30-Z39|INTERVENCIONES RELATIVAS A LA REPRODUCCIÓN|2010_DEIS
Z388|OTROS NACIMIENTOS MULTIPLES, LUGAR DE NACIMIENTO NO ESPECIFICADO|Z30-Z39|INTERVENCIONES RELATIVAS A LA REPRODUCCIÓN|2010_DEIS
Z390|ATENCION Y EXAMEN IMEDIATAMENTE DESPUES DEL PARTO|Z30-Z39|INTERVENCIONES RELATIVAS A LA REPRODUCCIÓN|2010_DEIS
Z391|ATENCION Y EXAMEN DE MADRE EN PERIODO DE LACTANCIA|Z30-Z39|INTERVENCIONES RELATIVAS A LA REPRODUCCIÓN|2010_DEIS
Z392|SEGUIMIENTO POSTPARTO, DE RUTINA|Z30-Z39|INTERVENCIONES RELATIVAS A LA REPRODUCCIÓN|2010_DEIS
Z400|CIRUGIA PROFILACTICA POR FACTORES DE RIESGO RELACIONADOS CON TUMORES MALIGNOS|Z40-Z54|PERSONAS CANDIDATAS A CIRUGÍA|2010_DEIS
Z408|OTRA CIRUGIA PROFILACTICA|Z40-Z54|PERSONAS CANDIDATAS A CIRUGÍA|2010_DEIS
Z409|CIRUGIA PROFILACTICA NO ESPECIFICADA|Z40-Z54|PERSONAS CANDIDATAS A CIRUGÍA|2010_DEIS
Z410|TRANPLANTE DE PELO|Z40-Z54|PERSONAS CANDIDATAS A CIRUGÍA|2010_DEIS
Z411|OTRAS CIRUGIAS PLASTICAS POR RAZONES ESTETICAS|Z40-Z54|PERSONAS CANDIDATAS A CIRUGÍA|2010_DEIS
Z412|CIRCUNCISION RITUAL O DE RUTINA|Z40-Z54|PERSONAS CANDIDATAS A CIRUGÍA|2010_DEIS
Z413|PERFORACION DE LA OREJA|Z40-Z54|PERSONAS CANDIDATAS A CIRUGÍA|2010_DEIS
Z418|OTROS PROCEDIMIENTOS PARA OTROS PROPOSITOS QUE NO SEAN LOS DE MEJORAR EL ESTADO DE SALUD|Z40-Z54|PERSONAS CANDIDATAS A CIRUGÍA|2010_DEIS
Z419|PROCEDIMIENTO NO ESPECIFICADO PARA OTROS PROPOSITOS QUE NO SEAN LOS DE MEJORAR EL ESTADO DE SALUD|Z40-Z54|PERSONAS CANDIDATAS A CIRUGÍA|2010_DEIS
Z420|CUIDADOS POSTERIORES A LA CIRUGIA PLASTICA DE LA CABEZA Y DEL CUELLO|Z40-Z54|PERSONAS CANDIDATAS A CIRUGÍA|2010_DEIS
Z421|CUIDADOS POSTERIORES A LA CIRUGIA PLASTICA DE LA MAMA|Z40-Z54|PERSONAS CANDIDATAS A CIRUGÍA|2010_DEIS
Z422|CUIDADOS POSTERIORES A LA CIRUGIA PLASTICA DE OTRAS PARTES ESPECIFICADAS DEL TRONCO|Z40-Z54|PERSONAS CANDIDATAS A CIRUGÍA|2010_DEIS
Z423|CUIDADOS POSTERIORES A LA CIRUGIA PLASTICA DE LAS EXTREMIDADES SUPERIORES|Z40-Z54|PERSONAS CANDIDATAS A CIRUGÍA|2010_DEIS
Z424|CUIDADOS POSTERIORES A LA CIRUGIA PLASTICA DE LAS EXTREMIDADES INFERIORES|Z40-Z54|PERSONAS CANDIDATAS A CIRUGÍA|2010_DEIS
Z428|CUIDADOS POSTERIORES A LA CIRUGIA PLASTICA DE OTRAS PARTES ESPECIFICADAS DEL CUERPO|Z40-Z54|PERSONAS CANDIDATAS A CIRUGÍA|2010_DEIS
Z429|CUIDADOS POSTERIORES A LA CIRUGIA PLASTICA NO ESPECIFICADA|Z40-Z54|PERSONAS CANDIDATAS A CIRUGÍA|2010_DEIS
Z430|ATENCION DE TRAQUEOSTOMIA|Z40-Z54|PERSONAS CANDIDATAS A CIRUGÍA|2010_DEIS
Z431|ATENCION DE GASTROSTOMIA|Z40-Z54|PERSONAS CANDIDATAS A CIRUGÍA|2010_DEIS
Z432|ATENCION DE ILEOSTOMIA|Z40-Z54|PERSONAS CANDIDATAS A CIRUGÍA|2010_DEIS
Z433|ATENCION DE COLOSTOMIA|Z40-Z54|PERSONAS CANDIDATAS A CIRUGÍA|2010_DEIS
Z434|ATENCION DE OTROS ORIFICIOS ARTIFICIALES DE LAS VIAS DIGESTIVAS|Z40-Z54|PERSONAS CANDIDATAS A CIRUGÍA|2010_DEIS
Z435|ATENCION DE CISTOSTOMIA|Z40-Z54|PERSONAS CANDIDATAS A CIRUGÍA|2010_DEIS
Z436|ATENCION DE OTROS ORIFICIOS ARTIFICIALES DE LS VIAS URINARIAS|Z40-Z54|PERSONAS CANDIDATAS A CIRUGÍA|2010_DEIS
Z437|ATENCION DE VAGINA ARTIFICIAL|Z40-Z54|PERSONAS CANDIDATAS A CIRUGÍA|2010_DEIS
Z438|ATENCION DE OTROS ORIFICIOS ARTIFICIALES|Z40-Z54|PERSONAS CANDIDATAS A CIRUGÍA|2010_DEIS
Z439|ATENCION DE ORIFICIO ARTIFICIAL NO ESPECIFICADO|Z40-Z54|PERSONAS CANDIDATAS A CIRUGÍA|2010_DEIS
Z440|PRUEBA Y AJUSTE DE BRAZO ARTIFICIAL (COMPLETO) (PARCIAL)|Z40-Z54|PERSONAS CANDIDATAS A CIRUGÍA|2010_DEIS
Z441|PRUEBA Y AJUSTE DE PIERNA ARTIFICIAL (COMPLETA) (PARCIAL)|Z40-Z54|PERSONAS CANDIDATAS A CIRUGÍA|2010_DEIS
Z442|PRUEBA Y AJUSTE DE OJO ARTIFICIAL|Z40-Z54|PERSONAS CANDIDATAS A CIRUGÍA|2010_DEIS
Z443|PRUEBA Y AJUSTE DE PROTESIS MAMARIA EXTERNA|Z40-Z54|PERSONAS CANDIDATAS A CIRUGÍA|2010_DEIS
Z448|PRUEBA Y AJUSTE DE OTROS DISPOSITIVOS PROTESICOS EXTERNOS|Z40-Z54|PERSONAS CANDIDATAS A CIRUGÍA|2010_DEIS
Z449|PRUEBA Y AJUSTE DE DISPOSITIVO PROTESICO EXTERNO NO ESPECIFICADO|Z40-Z54|PERSONAS CANDIDATAS A CIRUGÍA|2010_DEIS
Z450|ASISTENCIA Y AJUSTE DE MARCAPASO CARDIACO|Z40-Z54|PERSONAS CANDIDATAS A CIRUGÍA|2010_DEIS
Z451|ASISTENCIA Y AJUSTE DE BOMBA DE INFUSION|Z40-Z54|PERSONAS CANDIDATAS A CIRUGÍA|2010_DEIS
Z452|ASISTENCIA Y AJUSTE DE DISPOSITIVOS DE ACCESO VASCULAR|Z40-Z54|PERSONAS CANDIDATAS A CIRUGÍA|2010_DEIS
Z453|ASISTENCIA Y AJUSTE DE DISPOSITIVO AUDITIVO IMPLANTADO|Z40-Z54|PERSONAS CANDIDATAS A CIRUGÍA|2010_DEIS
Z458|ASISTENCIA Y AJUSTE DE OTROS DISPOSITIVOS IMPLANTADOS|Z40-Z54|PERSONAS CANDIDATAS A CIRUGÍA|2010_DEIS
Z459|ASISTENCIA Y AJUSTE DE DISPOSITIVO IMPLANTADO NO ESPECIFICADO|Z40-Z54|PERSONAS CANDIDATAS A CIRUGÍA|2010_DEIS
Z460|PRUEBA Y AJUSTE DE ANTEOJOS Y LENTES DE CONTACTO|Z40-Z54|PERSONAS CANDIDATAS A CIRUGÍA|2010_DEIS
Z461|PRUEBA Y AJUSTE DE AUDIFONOS|Z40-Z54|PERSONAS CANDIDATAS A CIRUGÍA|2010_DEIS
Z462|PRUEBA Y AJUSTE DE OTROS DISPOSITIVOS RELACIONADOS CON EL SISTEMA NERVIOSO Y LOS SENTIDOS ESPECIALES|Z40-Z54|PERSONAS CANDIDATAS A CIRUGÍA|2010_DEIS
Z463|PRUEBA Y AJUSTE DE PROTESIS DENTAL|Z40-Z54|PERSONAS CANDIDATAS A CIRUGÍA|2010_DEIS
Z464|PRUEBA Y AJUSTE DE DISPOSITIVO ORTODONCICO|Z40-Z54|PERSONAS CANDIDATAS A CIRUGÍA|2010_DEIS
Z465|PRUEBA Y AJUSTE DE ILEOSTOMIA U OTRO DISPOSITIVO INTESTINAL|Z40-Z54|PERSONAS CANDIDATAS A CIRUGÍA|2010_DEIS
Z466|PRUEBA Y AJUSTE DE DISPOSITIVO URINARIO|Z40-Z54|PERSONAS CANDIDATAS A CIRUGÍA|2010_DEIS
Z467|PRUEBA Y AJUSTE DE DISPOSITIVO ORTOPEDICO|Z40-Z54|PERSONAS CANDIDATAS A CIRUGÍA|2010_DEIS
Z468|PRUEBA Y AJUSTE DE OTROS DISPOSITIVOS ESPECIFICADOS|Z40-Z54|PERSONAS CANDIDATAS A CIRUGÍA|2010_DEIS
Z469|PRUEBA Y AJUSTE DE DISPOSITIVO NO ESPECIFICADO|Z40-Z54|PERSONAS CANDIDATAS A CIRUGÍA|2010_DEIS
Z470|CUIDADOS POSTERIORES A LA EXTRACCION DE PLACA U OTRO DISPOSITIVO DE FIJACION INTERNA EN FRACTURA|Z40-Z54|PERSONAS CANDIDATAS A CIRUGÍA|2010_DEIS
